"GEOID","NAME","variable","estimate","moe"
"2508050","Bridgewater CDP, Massachusetts","pop_total",9255,746
"2509000","Brockton city, Massachusetts","pop_male",45528,627
"2509000","Brockton city, Massachusetts","pop_female",49898,626
"2509000","Brockton city, Massachusetts","pop_total",95426,36
"2509070","Brookfield CDP, Massachusetts","pop_male",439,156
"2509070","Brookfield CDP, Massachusetts","pop_female",313,110
"2509070","Brookfield CDP, Massachusetts","pop_total",752,183
"2509210","Brookline CDP, Massachusetts","pop_male",27735,656
"2509210","Brookline CDP, Massachusetts","pop_female",31499,654
"2509210","Brookline CDP, Massachusetts","pop_total",59234,51
"2509875","Burlington CDP, Massachusetts","pop_male",12910,493
"2509875","Burlington CDP, Massachusetts","pop_female",14149,494
"2509875","Burlington CDP, Massachusetts","pop_total",27059,26
"2510015","Buzzards Bay CDP, Massachusetts","pop_male",1845,295
"2510015","Buzzards Bay CDP, Massachusetts","pop_female",1586,215
"2510015","Buzzards Bay CDP, Massachusetts","pop_total",3431,437
"2511000","Cambridge city, Massachusetts","pop_male",57088,876
"2511000","Cambridge city, Massachusetts","pop_female",58577,872
"2511000","Cambridge city, Massachusetts","pop_total",115665,42
"2512960","Chatham CDP, Massachusetts","pop_male",691,160
"2512960","Chatham CDP, Massachusetts","pop_female",789,141
"2512960","Chatham CDP, Massachusetts","pop_total",1480,264
"2513205","Chelsea city, Massachusetts","pop_male",20344,595
"2513205","Chelsea city, Massachusetts","pop_female",19508,591
"2513205","Chelsea city, Massachusetts","pop_total",39852,51
"2513310","Cheshire CDP, Massachusetts","pop_male",352,178
"2513310","Cheshire CDP, Massachusetts","pop_female",276,98
"2513310","Cheshire CDP, Massachusetts","pop_total",628,233
"2513450","Chester CDP, Massachusetts","pop_male",385,89
"2513450","Chester CDP, Massachusetts","pop_female",410,104
"2513450","Chester CDP, Massachusetts","pop_total",795,152
"2513660","Chicopee city, Massachusetts","pop_male",27009,664
"2513660","Chicopee city, Massachusetts","pop_female",28652,668
"2513660","Chicopee city, Massachusetts","pop_total",55661,26
"2514430","Clinton CDP, Massachusetts","pop_male",3585,320
"2514430","Clinton CDP, Massachusetts","pop_female",3596,295
"2514430","Clinton CDP, Massachusetts","pop_total",7181,453
"2514570","Cochituate CDP, Massachusetts","pop_male",3622,255
"2514570","Cochituate CDP, Massachusetts","pop_female",3320,196
"2514570","Cochituate CDP, Massachusetts","pop_total",6942,303
"2515340","Cordaville CDP, Massachusetts","pop_male",1423,198
"2515340","Cordaville CDP, Massachusetts","pop_female",1482,216
"2515340","Cordaville CDP, Massachusetts","pop_total",2905,370
"2516285","Danvers CDP, Massachusetts","pop_male",12968,425
"2516285","Danvers CDP, Massachusetts","pop_female",14663,423
"2516285","Danvers CDP, Massachusetts","pop_total",27631,23
"2516530","Dedham CDP, Massachusetts","pop_male",12019,418
"2516530","Dedham CDP, Massachusetts","pop_female",13358,417
"2516530","Dedham CDP, Massachusetts","pop_total",25377,25
"2516635","Deerfield CDP, Massachusetts","pop_male",349,154
"2516635","Deerfield CDP, Massachusetts","pop_female",328,135
"2516635","Deerfield CDP, Massachusetts","pop_total",677,232
"2516740","Dennis CDP, Massachusetts","pop_male",1110,149
"2516740","Dennis CDP, Massachusetts","pop_female",1250,153
"2516740","Dennis CDP, Massachusetts","pop_total",2360,279
"2516810","Dennis Port CDP, Massachusetts","pop_male",1708,276
"2516810","Dennis Port CDP, Massachusetts","pop_female",1665,284
"2516810","Dennis Port CDP, Massachusetts","pop_total",3373,411
"2516840","Devens CDP, Massachusetts","pop_male",1586,339
"2516840","Devens CDP, Massachusetts","pop_female",327,187
"2516840","Devens CDP, Massachusetts","pop_total",1913,400
"2517370","Dover CDP, Massachusetts","pop_male",1331,251
"2517370","Dover CDP, Massachusetts","pop_female",1202,198
"2517370","Dover CDP, Massachusetts","pop_total",2533,417
"2517860","Duxbury CDP, Massachusetts","pop_male",795,155
"2517860","Duxbury CDP, Massachusetts","pop_female",873,143
"2517860","Duxbury CDP, Massachusetts","pop_total",1668,246
"2518595","East Brookfield CDP, Massachusetts","pop_male",590,117
"2518595","East Brookfield CDP, Massachusetts","pop_female",534,89
"2518595","East Brookfield CDP, Massachusetts","pop_total",1124,161
"2518840","East Dennis CDP, Massachusetts","pop_male",1057,177
"2518840","East Dennis CDP, Massachusetts","pop_female",1309,187
"2518840","East Dennis CDP, Massachusetts","pop_total",2366,320
"2518875","East Douglas CDP, Massachusetts","pop_male",1401,291
"2518875","East Douglas CDP, Massachusetts","pop_female",1507,296
"2518875","East Douglas CDP, Massachusetts","pop_total",2908,496
"2518980","East Falmouth CDP, Massachusetts","pop_male",2743,386
"2518980","East Falmouth CDP, Massachusetts","pop_female",3039,379
"2518980","East Falmouth CDP, Massachusetts","pop_total",5782,693
"2519370","Easthampton Town city, Massachusetts","pop_male",7617,293
"2519370","Easthampton Town city, Massachusetts","pop_female",8406,295
"2519370","Easthampton Town city, Massachusetts","pop_total",16023,22
"2519400","East Harwich CDP, Massachusetts","pop_male",2498,348
"2519400","East Harwich CDP, Massachusetts","pop_female",2361,278
"2519400","East Harwich CDP, Massachusetts","pop_total",4859,498
"2520310","East Pepperell CDP, Massachusetts","pop_male",755,133
"2520310","East Pepperell CDP, Massachusetts","pop_female",837,157
"2520310","East Pepperell CDP, Massachusetts","pop_total",1592,227
"2520380","East Sandwich CDP, Massachusetts","pop_male",1677,180
"2520380","East Sandwich CDP, Massachusetts","pop_female",1801,171
"2520380","East Sandwich CDP, Massachusetts","pop_total",3478,284
"2521115","Edgartown CDP, Massachusetts","pop_male",172,94
"2521115","Edgartown CDP, Massachusetts","pop_female",250,154
"2521115","Edgartown CDP, Massachusetts","pop_total",422,199
"2521815","Essex CDP, Massachusetts","pop_male",674,161
"2521815","Essex CDP, Massachusetts","pop_female",702,139
"2521815","Essex CDP, Massachusetts","pop_total",1376,252
"2521990","Everett city, Massachusetts","pop_male",22444,639
"2521990","Everett city, Massachusetts","pop_female",23412,637
"2521990","Everett city, Massachusetts","pop_total",45856,76
"2523000","Fall River city, Massachusetts","pop_male",42911,864
"2523000","Fall River city, Massachusetts","pop_female",46428,867
"2523000","Fall River city, Massachusetts","pop_total",89339,33
"2523070","Falmouth CDP, Massachusetts","pop_male",1628,264
"2523070","Falmouth CDP, Massachusetts","pop_female",1880,215
"2523070","Falmouth CDP, Massachusetts","pop_total",3508,409
"2523840","Fiskdale CDP, Massachusetts","pop_male",1432,285
"2523840","Fiskdale CDP, Massachusetts","pop_female",1734,334
"2523840","Fiskdale CDP, Massachusetts","pop_total",3166,490
"2523875","Fitchburg city, Massachusetts","pop_male",20170,677
"2523875","Fitchburg city, Massachusetts","pop_female",20567,676
"2523875","Fitchburg city, Massachusetts","pop_total",40737,42
"2524190","Forestdale CDP, Massachusetts","pop_male",2209,325
"2524190","Forestdale CDP, Massachusetts","pop_female",2194,352
"2524190","Forestdale CDP, Massachusetts","pop_total",4403,559
"2524855","Foxborough CDP, Massachusetts","pop_male",2865,363
"2524855","Foxborough CDP, Massachusetts","pop_female",3047,468
"2524855","Foxborough CDP, Massachusetts","pop_total",5912,747
"2524960","Framingham city, Massachusetts","pop_male",35108,835
"2524960","Framingham city, Massachusetts","pop_female",36541,836
"2524960","Framingham city, Massachusetts","pop_total",71649,59
"2525172","Franklin Town city, Massachusetts","pop_male",16053,476
"2525172","Franklin Town city, Massachusetts","pop_female",16969,474
"2525172","Franklin Town city, Massachusetts","pop_total",33022,33
"2525485","Gardner city, Massachusetts","pop_male",10487,360
"2525485","Gardner city, Massachusetts","pop_female",10068,357
"2525485","Gardner city, Massachusetts","pop_total",20555,22
"2526150","Gloucester city, Massachusetts","pop_male",14563,402
"2526150","Gloucester city, Massachusetts","pop_female",15486,405
"2526150","Gloucester city, Massachusetts","pop_total",30049,24
"2526500","Granby CDP, Massachusetts","pop_male",644,182
"2526500","Granby CDP, Massachusetts","pop_female",674,156
"2526500","Granby CDP, Massachusetts","pop_total",1318,267
"2526780","Great Barrington CDP, Massachusetts","pop_male",1274,320
"2526780","Great Barrington CDP, Massachusetts","pop_female",1218,294
"2526780","Great Barrington CDP, Massachusetts","pop_total",2492,496
"2527100","Greenfield Town city, Massachusetts","pop_male",8628,242
"2527100","Greenfield Town city, Massachusetts","pop_female",8840,237
"2527100","Greenfield Town city, Massachusetts","pop_total",17468,30
"2527147","Green Harbor-Cedar Crest CDP, Massachusetts","pop_male",1246,288
"2527147","Green Harbor-Cedar Crest CDP, Massachusetts","pop_female",1319,299
"2527147","Green Harbor-Cedar Crest CDP, Massachusetts","pop_total",2565,511
"2527445","Groton CDP, Massachusetts","pop_male",577,147
"2527445","Groton CDP, Massachusetts","pop_female",570,150
"2527445","Groton CDP, Massachusetts","pop_total",1147,258
"2528425","Hanscom AFB CDP, Massachusetts","pop_male",1067,114
"2528425","Hanscom AFB CDP, Massachusetts","pop_female",981,112
"2528425","Hanscom AFB CDP, Massachusetts","pop_total",2048,130
"2528460","Hanson CDP, Massachusetts","pop_male",860,190
"2528460","Hanson CDP, Massachusetts","pop_female",780,147
"2528460","Hanson CDP, Massachusetts","pop_total",1640,301
"2529055","Harwich Center CDP, Massachusetts","pop_male",645,190
"2529055","Harwich Center CDP, Massachusetts","pop_female",866,185
"2529055","Harwich Center CDP, Massachusetts","pop_total",1511,346
"2529090","Harwich Port CDP, Massachusetts","pop_male",736,142
"2529090","Harwich Port CDP, Massachusetts","pop_female",1003,169
"2529090","Harwich Port CDP, Massachusetts","pop_total",1739,264
"2529230","Hatfield CDP, Massachusetts","pop_male",662,148
"2529230","Hatfield CDP, Massachusetts","pop_female",690,132
"2529230","Hatfield CDP, Massachusetts","pop_total",1352,221
"2529405","Haverhill city, Massachusetts","pop_male",30999,593
"2529405","Haverhill city, Massachusetts","pop_female",32281,595
"2529405","Haverhill city, Massachusetts","pop_total",63280,48
"2530175","Hingham CDP, Massachusetts","pop_male",2940,329
"2530175","Hingham CDP, Massachusetts","pop_female",3350,352
"2530175","Hingham CDP, Massachusetts","pop_total",6290,590
"2530420","Holbrook CDP, Massachusetts","pop_male",5067,277
"2530420","Holbrook CDP, Massachusetts","pop_female",5969,276
"2530420","Holbrook CDP, Massachusetts","pop_total",11036,28
"2530630","Holland CDP, Massachusetts","pop_male",741,129
"2530630","Holland CDP, Massachusetts","pop_female",624,104
"2530630","Holland CDP, Massachusetts","pop_total",1365,207
"2530840","Holyoke city, Massachusetts","pop_male",19780,576
"2530840","Holyoke city, Massachusetts","pop_female",20596,577
"2530840","Holyoke city, Massachusetts","pop_total",40376,35
"2530980","Hopedale CDP, Massachusetts","pop_male",1633,227
"2530980","Hopedale CDP, Massachusetts","pop_female",1855,267
"2530980","Hopedale CDP, Massachusetts","pop_total",3488,384
"2531050","Hopkinton CDP, Massachusetts","pop_male",1151,207
"2531050","Hopkinton CDP, Massachusetts","pop_female",1693,463
"2531050","Hopkinton CDP, Massachusetts","pop_total",2844,553
"2531295","Housatonic CDP, Massachusetts","pop_male",329,191
"2531295","Housatonic CDP, Massachusetts","pop_female",327,165
"2531295","Housatonic CDP, Massachusetts","pop_total",656,317
"2531575","Hudson CDP, Massachusetts","pop_male",7632,366
"2531575","Hudson CDP, Massachusetts","pop_female",7876,361
"2531575","Hudson CDP, Massachusetts","pop_total",15508,336
"2531680","Hull CDP, Massachusetts","pop_male",4834,223
"2531680","Hull CDP, Massachusetts","pop_female",5590,224
"2531680","Hull CDP, Massachusetts","pop_total",10424,19
"2531750","Huntington CDP, Massachusetts","pop_male",332,79
"2531750","Huntington CDP, Massachusetts","pop_female",322,74
"2531750","Huntington CDP, Massachusetts","pop_total",654,132
"2532275","Ipswich CDP, Massachusetts","pop_male",2023,199
"2532275","Ipswich CDP, Massachusetts","pop_female",2361,232
"2532275","Ipswich CDP, Massachusetts","pop_total",4384,330
"2533185","Kingston CDP, Massachusetts","pop_male",2882,378
"2533185","Kingston CDP, Massachusetts","pop_female",3323,444
"2533185","Kingston CDP, Massachusetts","pop_total",6205,670
"2534550","Lawrence city, Massachusetts","pop_male",39382,757
"2534550","Lawrence city, Massachusetts","pop_female",40459,754
"2534550","Lawrence city, Massachusetts","pop_total",79841,52
"2534620","Lee CDP, Massachusetts","pop_male",908,229
"2534620","Lee CDP, Massachusetts","pop_female",933,239
"2534620","Lee CDP, Massachusetts","pop_total",1841,397
"2534935","Lenox CDP, Massachusetts","pop_male",889,210
"2534935","Lenox CDP, Massachusetts","pop_female",1109,180
"2534935","Lenox CDP, Massachusetts","pop_total",1998,280
"2535075","Leominster city, Massachusetts","pop_male",19528,495
"2535075","Leominster city, Massachusetts","pop_female",22051,500
"2535075","Leominster city, Massachusetts","pop_total",41579,39
"2535250","Lexington CDP, Massachusetts","pop_male",16252,386
"2535250","Lexington CDP, Massachusetts","pop_female",17228,387
"2535250","Lexington CDP, Massachusetts","pop_total",33480,29
"2536020","Littleton Common CDP, Massachusetts","pop_male",1670,223
"2536020","Littleton Common CDP, Massachusetts","pop_female",1732,211
"2536020","Littleton Common CDP, Massachusetts","pop_total",3402,309
"2536335","Longmeadow CDP, Massachusetts","pop_male",7548,243
"2536335","Longmeadow CDP, Massachusetts","pop_female",8282,235
"2536335","Longmeadow CDP, Massachusetts","pop_total",15830,27
"2537000","Lowell city, Massachusetts","pop_male",55742,1151
"2537000","Lowell city, Massachusetts","pop_female",55507,1153
"2537000","Lowell city, Massachusetts","pop_total",111249,85
"2537385","Lunenburg CDP, Massachusetts","pop_male",887,171
"2537385","Lunenburg CDP, Massachusetts","pop_female",1136,258
"2537385","Lunenburg CDP, Massachusetts","pop_total",2023,374
"2537490","Lynn city, Massachusetts","pop_male",46525,988
"2537490","Lynn city, Massachusetts","pop_female",47092,981
"2537490","Lynn city, Massachusetts","pop_total",93617,68
"2537595","Lynnfield CDP, Massachusetts","pop_male",5944,266
"2537595","Lynnfield CDP, Massachusetts","pop_female",6903,264
"2537595","Lynnfield CDP, Massachusetts","pop_total",12847,25
"2537735","Madaket CDP, Massachusetts","pop_male",127,47
"2537735","Madaket CDP, Massachusetts","pop_female",149,45
"2537735","Madaket CDP, Massachusetts","pop_total",276,70
"2537875","Malden city, Massachusetts","pop_male",29343,697
"2537875","Malden city, Massachusetts","pop_female",31751,695
"2537875","Malden city, Massachusetts","pop_total",61094,102
"2538230","Mansfield Center CDP, Massachusetts","pop_male",3874,359
"2538230","Mansfield Center CDP, Massachusetts","pop_female",4018,386
"2538230","Mansfield Center CDP, Massachusetts","pop_total",7892,535
"2538435","Marblehead CDP, Massachusetts","pop_male",9423,314
"2538435","Marblehead CDP, Massachusetts","pop_female",11065,316
"2538435","Marblehead CDP, Massachusetts","pop_total",20488,23
"2538575","Marion Center CDP, Massachusetts","pop_male",455,126
"2538575","Marion Center CDP, Massachusetts","pop_female",615,181
"2538575","Marion Center CDP, Massachusetts","pop_total",1070,241
"2538715","Marlborough city, Massachusetts","pop_male",18793,590
"2538715","Marlborough city, Massachusetts","pop_female",20983,588
"2538715","Marlborough city, Massachusetts","pop_total",39776,29
"2538820","Marshfield CDP, Massachusetts","pop_male",2315,328
"2538820","Marshfield CDP, Massachusetts","pop_female",2661,365
"2538820","Marshfield CDP, Massachusetts","pop_total",4976,585
"2538960","Marshfield Hills CDP, Massachusetts","pop_male",1084,240
"2538960","Marshfield Hills CDP, Massachusetts","pop_female",1253,304
"2538960","Marshfield Hills CDP, Massachusetts","pop_total",2337,512
"2539152","Mashpee Neck CDP, Massachusetts","pop_male",481,127
"2539152","Mashpee Neck CDP, Massachusetts","pop_female",507,129
"2539152","Mashpee Neck CDP, Massachusetts","pop_total",988,221
"2539485","Mattapoisett Center CDP, Massachusetts","pop_male",1729,308
"2539485","Mattapoisett Center CDP, Massachusetts","pop_female",1865,291
"2539485","Mattapoisett Center CDP, Massachusetts","pop_total",3594,467
"2539660","Maynard CDP, Massachusetts","pop_male",5299,292
"2539660","Maynard CDP, Massachusetts","pop_female",5301,291
"2539660","Maynard CDP, Massachusetts","pop_total",10600,23
"2539730","Medfield CDP, Massachusetts","pop_male",3363,278
"2539730","Medfield CDP, Massachusetts","pop_female",3413,265
"2539730","Medfield CDP, Massachusetts","pop_total",6776,475
"2539835","Medford city, Massachusetts","pop_male",27630,753
"2539835","Medford city, Massachusetts","pop_female",30141,755
"2539835","Medford city, Massachusetts","pop_total",57771,55
"2540115","Melrose city, Massachusetts","pop_male",13525,439
"2540115","Melrose city, Massachusetts","pop_female",14591,442
"2540115","Melrose city, Massachusetts","pop_total",28116,33
"2540710","Methuen Town city, Massachusetts","pop_male",24275,699
"2540710","Methuen Town city, Massachusetts","pop_female",25744,697
"2540710","Methuen Town city, Massachusetts","pop_total",50019,78
"2540885","Middleborough Center CDP, Massachusetts","pop_male",3616,412
"2540885","Middleborough Center CDP, Massachusetts","pop_female",3717,342
"2540885","Middleborough Center CDP, Massachusetts","pop_total",7333,533
"2541200","Milford CDP, Massachusetts","pop_male",12643,495
"2541200","Milford CDP, Massachusetts","pop_female",13013,532
"2541200","Milford CDP, Massachusetts","pop_total",25656,378
"2541410","Millers Falls CDP, Massachusetts","pop_male",583,148
"2541410","Millers Falls CDP, Massachusetts","pop_female",656,129
"2541410","Millers Falls CDP, Massachusetts","pop_total",1239,238
"2541532","Millis-Clicquot CDP, Massachusetts","pop_male",2073,231
"2541532","Millis-Clicquot CDP, Massachusetts","pop_female",2277,292
"2541532","Millis-Clicquot CDP, Massachusetts","pop_total",4350,413
"2541725","Milton CDP, Massachusetts","pop_male",12972,420
"2541725","Milton CDP, Massachusetts","pop_female",14596,419
"2541725","Milton CDP, Massachusetts","pop_total",27568,27
"2541960","Monomoscoy Island CDP, Massachusetts","pop_male",73,46
"2541960","Monomoscoy Island CDP, Massachusetts","pop_female",39,24
"2541960","Monomoscoy Island CDP, Massachusetts","pop_total",112,62
"2542180","Monson Center CDP, Massachusetts","pop_male",902,178
"2542180","Monson Center CDP, Massachusetts","pop_female",909,183
"2542180","Monson Center CDP, Massachusetts","pop_total",1811,325
"2542670","Monument Beach CDP, Massachusetts","pop_male",1468,264
"2542670","Monument Beach CDP, Massachusetts","pop_female",1516,310
"2542670","Monument Beach CDP, Massachusetts","pop_total",2984,493
"2543615","Nahant CDP, Massachusetts","pop_male",1679,102
"2543615","Nahant CDP, Massachusetts","pop_female",1816,100
"2543615","Nahant CDP, Massachusetts","pop_total",3495,25
"2543755","Nantucket CDP, Massachusetts","pop_male",4088,330
"2543755","Nantucket CDP, Massachusetts","pop_female",3946,209
"2543755","Nantucket CDP, Massachusetts","pop_total",8034,465
"2544140","Needham CDP, Massachusetts","pop_male",14620,425
"2544140","Needham CDP, Massachusetts","pop_female",16115,421
"2544140","Needham CDP, Massachusetts","pop_total",30735,30
"2545000","New Bedford city, Massachusetts","pop_male",45457,757
"2545000","New Bedford city, Massachusetts","pop_female",49660,761
"2545000","New Bedford city, Massachusetts","pop_total",95117,45
"2545245","Newburyport city, Massachusetts","pop_male",8338,290
"2545245","Newburyport city, Massachusetts","pop_female",9652,290
"2545245","Newburyport city, Massachusetts","pop_total",17990,20
"2545500","New Seabury CDP, Massachusetts","pop_male",375,96
"2545500","New Seabury CDP, Massachusetts","pop_female",399,85
"2545500","New Seabury CDP, Massachusetts","pop_total",774,154
"2545560","Newton city, Massachusetts","pop_male",41393,627
"2545560","Newton city, Massachusetts","pop_female",47267,628
"2545560","Newton city, Massachusetts","pop_total",88660,39
"2546225","North Adams city, Massachusetts","pop_male",6304,363
"2546225","North Adams city, Massachusetts","pop_female",6785,366
"2546225","North Adams city, Massachusetts","pop_total",13089,35
"2546295","North Amherst CDP, Massachusetts","pop_male",3909,518
"2546295","North Amherst CDP, Massachusetts","pop_female",2982,447
"2546295","North Amherst CDP, Massachusetts","pop_total",6891,687
"2546330","Northampton city, Massachusetts","pop_male",12364,412
"2546330","Northampton city, Massachusetts","pop_female",16204,414
"2546330","Northampton city, Massachusetts","pop_total",28568,35
"2546785","Northborough CDP, Massachusetts","pop_male",3090,268
"2546785","Northborough CDP, Massachusetts","pop_female",3081,227
"2546785","Northborough CDP, Massachusetts","pop_total",6171,368
"2547100","North Brookfield CDP, Massachusetts","pop_male",1025,170
"2547100","North Brookfield CDP, Massachusetts","pop_female",1244,192
"2547100","North Brookfield CDP, Massachusetts","pop_total",2269,299
"2547590","North Eastham CDP, Massachusetts","pop_male",748,166
"2547590","North Eastham CDP, Massachusetts","pop_female",800,160
"2547590","North Eastham CDP, Massachusetts","pop_total",1548,274
"2547730","North Falmouth CDP, Massachusetts","pop_male",1141,228
"2547730","North Falmouth CDP, Massachusetts","pop_female",1557,258
"2547730","North Falmouth CDP, Massachusetts","pop_total",2698,423
"2547800","Northfield CDP, Massachusetts","pop_male",618,122
"2547800","Northfield CDP, Massachusetts","pop_female",619,120
"2547800","Northfield CDP, Massachusetts","pop_total",1237,202
"2548220","North Lakeville CDP, Massachusetts","pop_male",1462,166
"2548220","North Lakeville CDP, Massachusetts","pop_female",1474,204
"2548220","North Lakeville CDP, Massachusetts","pop_total",2936,250
"2548710","North Pembroke CDP, Massachusetts","pop_male",1704,320
"2548710","North Pembroke CDP, Massachusetts","pop_female",1551,251
"2548710","North Pembroke CDP, Massachusetts","pop_total",3255,441
"2548780","North Plymouth CDP, Massachusetts","pop_male",1766,205
"2548780","North Plymouth CDP, Massachusetts","pop_female",2021,259
"2548780","North Plymouth CDP, Massachusetts","pop_total",3787,349
"2549165","North Scituate CDP, Massachusetts","pop_male",2311,270
"2549165","North Scituate CDP, Massachusetts","pop_female",2493,268
"2549165","North Scituate CDP, Massachusetts","pop_total",4804,453
"2549200","North Seekonk CDP, Massachusetts","pop_male",1254,263
"2549200","North Seekonk CDP, Massachusetts","pop_female",1280,217
"2549200","North Seekonk CDP, Massachusetts","pop_total",2534,414
"2549700","Northwest Harwich CDP, Massachusetts","pop_male",1979,311
"2549700","Northwest Harwich CDP, Massachusetts","pop_female",2054,275
"2549700","Northwest Harwich CDP, Massachusetts","pop_total",4033,445
"2549710","North Westport CDP, Massachusetts","pop_male",2288,369
"2549710","North Westport CDP, Massachusetts","pop_female",2227,340
"2549710","North Westport CDP, Massachusetts","pop_total",4515,593
"2550005","Norton Center CDP, Massachusetts","pop_male",1357,245
"2550005","Norton Center CDP, Massachusetts","pop_female",1522,230
"2550005","Norton Center CDP, Massachusetts","pop_total",2879,375
"2550285","Norwood CDP, Massachusetts","pop_male",14222,458
"2550285","Norwood CDP, Massachusetts","pop_female",14979,452
"2550285","Norwood CDP, Massachusetts","pop_total",29201,36
"2550862","Ocean Bluff-Brant Rock CDP, Massachusetts","pop_male",2373,296
"2550862","Ocean Bluff-Brant Rock CDP, Massachusetts","pop_female",2817,384
"2550862","Ocean Bluff-Brant Rock CDP, Massachusetts","pop_total",5190,536
"2550880","Ocean Grove CDP, Massachusetts","pop_male",1501,280
"2550880","Ocean Grove CDP, Massachusetts","pop_female",1462,321
"2550880","Ocean Grove CDP, Massachusetts","pop_total",2963,516
"2551160","Onset CDP, Massachusetts","pop_male",385,180
"2551160","Onset CDP, Massachusetts","pop_female",439,283
"2551160","Onset CDP, Massachusetts","pop_total",824,373
