"GEOID","NAME","variable","estimate","moe"
"2503690","Barnstable Town city, Massachusetts","inc_12_pov_f",2240,500
"2503705","Barre CDP, Massachusetts","inc_12_pov",42,39
"2503705","Barre CDP, Massachusetts","inc_12_pov_m",26,31
"2503705","Barre CDP, Massachusetts","inc_12_pov_f",16,24
"2504790","Belchertown CDP, Massachusetts","inc_12_pov",323,165
"2504790","Belchertown CDP, Massachusetts","inc_12_pov_m",139,99
"2504790","Belchertown CDP, Massachusetts","inc_12_pov_f",184,127
"2504965","Bellingham CDP, Massachusetts","inc_12_pov",138,97
"2504965","Bellingham CDP, Massachusetts","inc_12_pov_m",30,25
"2504965","Bellingham CDP, Massachusetts","inc_12_pov_f",108,90
"2505105","Belmont CDP, Massachusetts","inc_12_pov",1420,305
"2505105","Belmont CDP, Massachusetts","inc_12_pov_m",585,156
"2505105","Belmont CDP, Massachusetts","inc_12_pov_f",835,187
"2505595","Beverly city, Massachusetts","inc_12_pov",3173,678
"2505595","Beverly city, Massachusetts","inc_12_pov_m",1440,353
"2505595","Beverly city, Massachusetts","inc_12_pov_f",1733,433
"2506050","Blandford CDP, Massachusetts","inc_12_pov",38,34
"2506050","Blandford CDP, Massachusetts","inc_12_pov_m",15,17
"2506050","Blandford CDP, Massachusetts","inc_12_pov_f",23,17
"2506170","Bliss Corner CDP, Massachusetts","inc_12_pov",447,195
"2506170","Bliss Corner CDP, Massachusetts","inc_12_pov_m",189,83
"2506170","Bliss Corner CDP, Massachusetts","inc_12_pov_f",258,190
"2507000","Boston city, Massachusetts","inc_12_pov",128618,3132
"2507000","Boston city, Massachusetts","inc_12_pov_m",55217,1970
"2507000","Boston city, Massachusetts","inc_12_pov_f",73401,1950
"2507140","Bourne CDP, Massachusetts","inc_12_pov",47,44
"2507140","Bourne CDP, Massachusetts","inc_12_pov_m",0,12
"2507140","Bourne CDP, Massachusetts","inc_12_pov_f",47,44
"2507385","Boxford CDP, Massachusetts","inc_12_pov",197,274
"2507385","Boxford CDP, Massachusetts","inc_12_pov_m",62,93
"2507385","Boxford CDP, Massachusetts","inc_12_pov_f",135,182
"2507740","Braintree Town city, Massachusetts","inc_12_pov",1822,465
"2507740","Braintree Town city, Massachusetts","inc_12_pov_m",711,229
"2507740","Braintree Town city, Massachusetts","inc_12_pov_f",1111,299
"2507945","Brewster CDP, Massachusetts","inc_12_pov",60,65
"2507945","Brewster CDP, Massachusetts","inc_12_pov_m",15,24
"2507945","Brewster CDP, Massachusetts","inc_12_pov_f",45,51
"2508050","Bridgewater CDP, Massachusetts","inc_12_pov",1327,686
"2508050","Bridgewater CDP, Massachusetts","inc_12_pov_m",545,340
"2508050","Bridgewater CDP, Massachusetts","inc_12_pov_f",782,531
"2509000","Brockton city, Massachusetts","inc_12_pov",15703,1297
"2509000","Brockton city, Massachusetts","inc_12_pov_m",6507,720
"2509000","Brockton city, Massachusetts","inc_12_pov_f",9196,867
"2509070","Brookfield CDP, Massachusetts","inc_12_pov",37,38
"2509070","Brookfield CDP, Massachusetts","inc_12_pov_m",9,14
"2509070","Brookfield CDP, Massachusetts","inc_12_pov_f",28,30
"2509210","Brookline CDP, Massachusetts","inc_12_pov",6555,733
"2509210","Brookline CDP, Massachusetts","inc_12_pov_m",2879,504
"2509210","Brookline CDP, Massachusetts","inc_12_pov_f",3676,496
"2509875","Burlington CDP, Massachusetts","inc_12_pov",1041,291
"2509875","Burlington CDP, Massachusetts","inc_12_pov_m",398,205
"2509875","Burlington CDP, Massachusetts","inc_12_pov_f",643,223
"2510015","Buzzards Bay CDP, Massachusetts","inc_12_pov",245,169
"2510015","Buzzards Bay CDP, Massachusetts","inc_12_pov_m",109,88
"2510015","Buzzards Bay CDP, Massachusetts","inc_12_pov_f",136,94
"2511000","Cambridge city, Massachusetts","inc_12_pov",12738,1025
"2511000","Cambridge city, Massachusetts","inc_12_pov_m",6122,700
"2511000","Cambridge city, Massachusetts","inc_12_pov_f",6616,626
"2512960","Chatham CDP, Massachusetts","inc_12_pov",175,93
"2512960","Chatham CDP, Massachusetts","inc_12_pov_m",63,52
"2512960","Chatham CDP, Massachusetts","inc_12_pov_f",112,74
"2513205","Chelsea city, Massachusetts","inc_12_pov",7586,1061
"2513205","Chelsea city, Massachusetts","inc_12_pov_m",3117,580
"2513205","Chelsea city, Massachusetts","inc_12_pov_f",4469,633
"2513310","Cheshire CDP, Massachusetts","inc_12_pov",12,19
"2513310","Cheshire CDP, Massachusetts","inc_12_pov_m",0,12
"2513310","Cheshire CDP, Massachusetts","inc_12_pov_f",12,19
"2513450","Chester CDP, Massachusetts","inc_12_pov",86,72
"2513450","Chester CDP, Massachusetts","inc_12_pov_m",48,40
"2513450","Chester CDP, Massachusetts","inc_12_pov_f",38,36
"2513660","Chicopee city, Massachusetts","inc_12_pov",7939,864
"2513660","Chicopee city, Massachusetts","inc_12_pov_m",3609,569
"2513660","Chicopee city, Massachusetts","inc_12_pov_f",4330,530
"2514430","Clinton CDP, Massachusetts","inc_12_pov",692,192
"2514430","Clinton CDP, Massachusetts","inc_12_pov_m",232,108
"2514430","Clinton CDP, Massachusetts","inc_12_pov_f",460,143
"2514570","Cochituate CDP, Massachusetts","inc_12_pov",237,144
"2514570","Cochituate CDP, Massachusetts","inc_12_pov_m",75,83
"2514570","Cochituate CDP, Massachusetts","inc_12_pov_f",162,83
"2515340","Cordaville CDP, Massachusetts","inc_12_pov",15,14
"2515340","Cordaville CDP, Massachusetts","inc_12_pov_m",15,14
"2515340","Cordaville CDP, Massachusetts","inc_12_pov_f",0,12
"2516285","Danvers CDP, Massachusetts","inc_12_pov",1692,413
"2516285","Danvers CDP, Massachusetts","inc_12_pov_m",719,238
"2516285","Danvers CDP, Massachusetts","inc_12_pov_f",973,227
"2516530","Dedham CDP, Massachusetts","inc_12_pov",1221,394
"2516530","Dedham CDP, Massachusetts","inc_12_pov_m",431,181
"2516530","Dedham CDP, Massachusetts","inc_12_pov_f",790,292
"2516635","Deerfield CDP, Massachusetts","inc_12_pov",104,93
"2516635","Deerfield CDP, Massachusetts","inc_12_pov_m",39,52
"2516635","Deerfield CDP, Massachusetts","inc_12_pov_f",65,63
"2516740","Dennis CDP, Massachusetts","inc_12_pov",127,77
"2516740","Dennis CDP, Massachusetts","inc_12_pov_m",79,45
"2516740","Dennis CDP, Massachusetts","inc_12_pov_f",48,46
"2516810","Dennis Port CDP, Massachusetts","inc_12_pov",389,343
"2516810","Dennis Port CDP, Massachusetts","inc_12_pov_m",126,107
"2516810","Dennis Port CDP, Massachusetts","inc_12_pov_f",263,244
"2516840","Devens CDP, Massachusetts","inc_12_pov",196,134
"2516840","Devens CDP, Massachusetts","inc_12_pov_m",135,150
"2516840","Devens CDP, Massachusetts","inc_12_pov_f",61,47
"2517370","Dover CDP, Massachusetts","inc_12_pov",20,30
"2517370","Dover CDP, Massachusetts","inc_12_pov_m",0,12
"2517370","Dover CDP, Massachusetts","inc_12_pov_f",20,30
"2517860","Duxbury CDP, Massachusetts","inc_12_pov",17,25
"2517860","Duxbury CDP, Massachusetts","inc_12_pov_m",0,12
"2517860","Duxbury CDP, Massachusetts","inc_12_pov_f",17,25
"2518595","East Brookfield CDP, Massachusetts","inc_12_pov",76,55
"2518595","East Brookfield CDP, Massachusetts","inc_12_pov_m",47,43
"2518595","East Brookfield CDP, Massachusetts","inc_12_pov_f",29,19
"2518840","East Dennis CDP, Massachusetts","inc_12_pov",361,151
"2518840","East Dennis CDP, Massachusetts","inc_12_pov_m",208,99
"2518840","East Dennis CDP, Massachusetts","inc_12_pov_f",153,82
"2518875","East Douglas CDP, Massachusetts","inc_12_pov",66,78
"2518875","East Douglas CDP, Massachusetts","inc_12_pov_m",46,73
"2518875","East Douglas CDP, Massachusetts","inc_12_pov_f",20,32
"2518980","East Falmouth CDP, Massachusetts","inc_12_pov",439,200
"2518980","East Falmouth CDP, Massachusetts","inc_12_pov_m",170,90
"2518980","East Falmouth CDP, Massachusetts","inc_12_pov_f",269,139
"2519370","Easthampton Town city, Massachusetts","inc_12_pov",1705,412
"2519370","Easthampton Town city, Massachusetts","inc_12_pov_m",858,238
"2519370","Easthampton Town city, Massachusetts","inc_12_pov_f",847,294
"2519400","East Harwich CDP, Massachusetts","inc_12_pov",353,136
"2519400","East Harwich CDP, Massachusetts","inc_12_pov_m",134,73
"2519400","East Harwich CDP, Massachusetts","inc_12_pov_f",219,117
"2520310","East Pepperell CDP, Massachusetts","inc_12_pov",240,162
"2520310","East Pepperell CDP, Massachusetts","inc_12_pov_m",129,84
"2520310","East Pepperell CDP, Massachusetts","inc_12_pov_f",111,96
"2520380","East Sandwich CDP, Massachusetts","inc_12_pov",218,161
"2520380","East Sandwich CDP, Massachusetts","inc_12_pov_m",86,60
"2520380","East Sandwich CDP, Massachusetts","inc_12_pov_f",132,132
"2521115","Edgartown CDP, Massachusetts","inc_12_pov",0,12
"2521115","Edgartown CDP, Massachusetts","inc_12_pov_m",0,12
"2521115","Edgartown CDP, Massachusetts","inc_12_pov_f",0,12
"2521815","Essex CDP, Massachusetts","inc_12_pov",56,37
"2521815","Essex CDP, Massachusetts","inc_12_pov_m",9,14
"2521815","Essex CDP, Massachusetts","inc_12_pov_f",47,37
"2521990","Everett city, Massachusetts","inc_12_pov",6255,1066
"2521990","Everett city, Massachusetts","inc_12_pov_m",2262,439
"2521990","Everett city, Massachusetts","inc_12_pov_f",3993,759
"2523000","Fall River city, Massachusetts","inc_12_pov",17693,1142
"2523000","Fall River city, Massachusetts","inc_12_pov_m",7715,685
"2523000","Fall River city, Massachusetts","inc_12_pov_f",9978,788
"2523070","Falmouth CDP, Massachusetts","inc_12_pov",326,114
"2523070","Falmouth CDP, Massachusetts","inc_12_pov_m",111,63
"2523070","Falmouth CDP, Massachusetts","inc_12_pov_f",215,83
"2523840","Fiskdale CDP, Massachusetts","inc_12_pov",118,96
"2523840","Fiskdale CDP, Massachusetts","inc_12_pov_m",23,29
"2523840","Fiskdale CDP, Massachusetts","inc_12_pov_f",95,92
"2523875","Fitchburg city, Massachusetts","inc_12_pov",6961,989
"2523875","Fitchburg city, Massachusetts","inc_12_pov_m",3074,538
"2523875","Fitchburg city, Massachusetts","inc_12_pov_f",3887,588
"2524190","Forestdale CDP, Massachusetts","inc_12_pov",272,226
"2524190","Forestdale CDP, Massachusetts","inc_12_pov_m",176,143
"2524190","Forestdale CDP, Massachusetts","inc_12_pov_f",96,91
"2524855","Foxborough CDP, Massachusetts","inc_12_pov",472,343
"2524855","Foxborough CDP, Massachusetts","inc_12_pov_m",176,151
"2524855","Foxborough CDP, Massachusetts","inc_12_pov_f",296,262
"2524960","Framingham CDP, Massachusetts","inc_12_pov",7865,940
"2524960","Framingham CDP, Massachusetts","inc_12_pov_m",3175,525
"2524960","Framingham CDP, Massachusetts","inc_12_pov_f",4690,629
"2525172","Franklin Town city, Massachusetts","inc_12_pov",1380,471
"2525172","Franklin Town city, Massachusetts","inc_12_pov_m",719,256
"2525172","Franklin Town city, Massachusetts","inc_12_pov_f",661,247
"2525485","Gardner city, Massachusetts","inc_12_pov",3222,652
"2525485","Gardner city, Massachusetts","inc_12_pov_m",1383,373
"2525485","Gardner city, Massachusetts","inc_12_pov_f",1839,389
"2526150","Gloucester city, Massachusetts","inc_12_pov",2507,502
"2526150","Gloucester city, Massachusetts","inc_12_pov_m",1089,289
"2526150","Gloucester city, Massachusetts","inc_12_pov_f",1418,269
"2526500","Granby CDP, Massachusetts","inc_12_pov",79,61
"2526500","Granby CDP, Massachusetts","inc_12_pov_m",45,49
"2526500","Granby CDP, Massachusetts","inc_12_pov_f",34,39
"2526780","Great Barrington CDP, Massachusetts","inc_12_pov",127,93
"2526780","Great Barrington CDP, Massachusetts","inc_12_pov_m",98,84
"2526780","Great Barrington CDP, Massachusetts","inc_12_pov_f",29,38
"2527100","Greenfield Town city, Massachusetts","inc_12_pov",2216,390
"2527100","Greenfield Town city, Massachusetts","inc_12_pov_m",1036,219
"2527100","Greenfield Town city, Massachusetts","inc_12_pov_f",1180,276
"2527147","Green Harbor-Cedar Crest CDP, Massachusetts","inc_12_pov",100,91
"2527147","Green Harbor-Cedar Crest CDP, Massachusetts","inc_12_pov_m",13,23
"2527147","Green Harbor-Cedar Crest CDP, Massachusetts","inc_12_pov_f",87,78
"2527445","Groton CDP, Massachusetts","inc_12_pov",148,102
"2527445","Groton CDP, Massachusetts","inc_12_pov_m",82,78
"2527445","Groton CDP, Massachusetts","inc_12_pov_f",66,68
"2528425","Hanscom AFB CDP, Massachusetts","inc_12_pov",20,31
"2528425","Hanscom AFB CDP, Massachusetts","inc_12_pov_m",0,12
"2528425","Hanscom AFB CDP, Massachusetts","inc_12_pov_f",20,31
"2528460","Hanson CDP, Massachusetts","inc_12_pov",69,47
"2528460","Hanson CDP, Massachusetts","inc_12_pov_m",40,28
"2528460","Hanson CDP, Massachusetts","inc_12_pov_f",29,25
"2529055","Harwich Center CDP, Massachusetts","inc_12_pov",88,87
"2529055","Harwich Center CDP, Massachusetts","inc_12_pov_m",10,16
"2529055","Harwich Center CDP, Massachusetts","inc_12_pov_f",78,79
"2529090","Harwich Port CDP, Massachusetts","inc_12_pov",156,86
"2529090","Harwich Port CDP, Massachusetts","inc_12_pov_m",78,49
"2529090","Harwich Port CDP, Massachusetts","inc_12_pov_f",78,46
"2529230","Hatfield CDP, Massachusetts","inc_12_pov",30,27
"2529230","Hatfield CDP, Massachusetts","inc_12_pov_m",21,20
"2529230","Hatfield CDP, Massachusetts","inc_12_pov_f",9,12
"2529405","Haverhill city, Massachusetts","inc_12_pov",7784,1192
"2529405","Haverhill city, Massachusetts","inc_12_pov_m",3466,735
"2529405","Haverhill city, Massachusetts","inc_12_pov_f",4318,665
"2530175","Hingham CDP, Massachusetts","inc_12_pov",254,138
"2530175","Hingham CDP, Massachusetts","inc_12_pov_m",63,47
"2530175","Hingham CDP, Massachusetts","inc_12_pov_f",191,112
"2530420","Holbrook CDP, Massachusetts","inc_12_pov",734,309
"2530420","Holbrook CDP, Massachusetts","inc_12_pov_m",297,175
"2530420","Holbrook CDP, Massachusetts","inc_12_pov_f",437,187
"2530630","Holland CDP, Massachusetts","inc_12_pov",64,47
"2530630","Holland CDP, Massachusetts","inc_12_pov_m",58,41
"2530630","Holland CDP, Massachusetts","inc_12_pov_f",6,9
"2530840","Holyoke city, Massachusetts","inc_12_pov",11228,1004
"2530840","Holyoke city, Massachusetts","inc_12_pov_m",5237,573
"2530840","Holyoke city, Massachusetts","inc_12_pov_f",5991,616
"2530980","Hopedale CDP, Massachusetts","inc_12_pov",96,64
"2530980","Hopedale CDP, Massachusetts","inc_12_pov_m",39,36
"2530980","Hopedale CDP, Massachusetts","inc_12_pov_f",57,47
"2531050","Hopkinton CDP, Massachusetts","inc_12_pov",46,28
"2531050","Hopkinton CDP, Massachusetts","inc_12_pov_m",13,7
"2531050","Hopkinton CDP, Massachusetts","inc_12_pov_f",33,27
"2531295","Housatonic CDP, Massachusetts","inc_12_pov",98,118
"2531295","Housatonic CDP, Massachusetts","inc_12_pov_m",98,118
"2531295","Housatonic CDP, Massachusetts","inc_12_pov_f",0,12
"2531575","Hudson CDP, Massachusetts","inc_12_pov",1086,312
"2531575","Hudson CDP, Massachusetts","inc_12_pov_m",427,137
"2531575","Hudson CDP, Massachusetts","inc_12_pov_f",659,227
"2531680","Hull CDP, Massachusetts","inc_12_pov",509,137
"2531680","Hull CDP, Massachusetts","inc_12_pov_m",266,92
"2531680","Hull CDP, Massachusetts","inc_12_pov_f",243,102
"2531750","Huntington CDP, Massachusetts","inc_12_pov",92,60
"2531750","Huntington CDP, Massachusetts","inc_12_pov_m",45,38
"2531750","Huntington CDP, Massachusetts","inc_12_pov_f",47,33
"2532275","Ipswich CDP, Massachusetts","inc_12_pov",458,193
"2532275","Ipswich CDP, Massachusetts","inc_12_pov_m",222,126
"2532275","Ipswich CDP, Massachusetts","inc_12_pov_f",236,102
"2533185","Kingston CDP, Massachusetts","inc_12_pov",192,134
"2533185","Kingston CDP, Massachusetts","inc_12_pov_m",79,71
"2533185","Kingston CDP, Massachusetts","inc_12_pov_f",113,93
"2534550","Lawrence city, Massachusetts","inc_12_pov",18983,1656
"2534550","Lawrence city, Massachusetts","inc_12_pov_m",8453,880
"2534550","Lawrence city, Massachusetts","inc_12_pov_f",10530,983
"2534620","Lee CDP, Massachusetts","inc_12_pov",166,130
"2534620","Lee CDP, Massachusetts","inc_12_pov_m",96,117
"2534620","Lee CDP, Massachusetts","inc_12_pov_f",70,50
"2534935","Lenox CDP, Massachusetts","inc_12_pov",64,47
"2534935","Lenox CDP, Massachusetts","inc_12_pov_m",20,32
"2534935","Lenox CDP, Massachusetts","inc_12_pov_f",44,35
"2535075","Leominster city, Massachusetts","inc_12_pov",5511,896
"2535075","Leominster city, Massachusetts","inc_12_pov_m",2016,434
"2535075","Leominster city, Massachusetts","inc_12_pov_f",3495,628
"2535250","Lexington CDP, Massachusetts","inc_12_pov",1198,251
"2535250","Lexington CDP, Massachusetts","inc_12_pov_m",495,148
"2535250","Lexington CDP, Massachusetts","inc_12_pov_f",703,153
"2536020","Littleton Common CDP, Massachusetts","inc_12_pov",163,84
"2536020","Littleton Common CDP, Massachusetts","inc_12_pov_m",95,63
"2536020","Littleton Common CDP, Massachusetts","inc_12_pov_f",68,41
"2536335","Longmeadow CDP, Massachusetts","inc_12_pov",549,249
"2536335","Longmeadow CDP, Massachusetts","inc_12_pov_m",262,160
"2536335","Longmeadow CDP, Massachusetts","inc_12_pov_f",287,115
"2537000","Lowell city, Massachusetts","inc_12_pov",23776,1552
"2537000","Lowell city, Massachusetts","inc_12_pov_m",12321,1048
"2537000","Lowell city, Massachusetts","inc_12_pov_f",11455,1050
"2537385","Lunenburg CDP, Massachusetts","inc_12_pov",61,70
"2537385","Lunenburg CDP, Massachusetts","inc_12_pov_m",42,67
"2537385","Lunenburg CDP, Massachusetts","inc_12_pov_f",19,21
"2537490","Lynn city, Massachusetts","inc_12_pov",16827,1396
"2537490","Lynn city, Massachusetts","inc_12_pov_m",7233,835
"2537490","Lynn city, Massachusetts","inc_12_pov_f",9594,836
"2537595","Lynnfield CDP, Massachusetts","inc_12_pov",228,127
"2537595","Lynnfield CDP, Massachusetts","inc_12_pov_m",63,38
"2537595","Lynnfield CDP, Massachusetts","inc_12_pov_f",165,96
"2537735","Madaket CDP, Massachusetts","inc_12_pov",62,66
"2537735","Madaket CDP, Massachusetts","inc_12_pov_m",13,22
"2537735","Madaket CDP, Massachusetts","inc_12_pov_f",49,63
"2537875","Malden city, Massachusetts","inc_12_pov",9695,1251
"2537875","Malden city, Massachusetts","inc_12_pov_m",3929,557
"2537875","Malden city, Massachusetts","inc_12_pov_f",5766,927
"2538230","Mansfield Center CDP, Massachusetts","inc_12_pov",280,163
"2538230","Mansfield Center CDP, Massachusetts","inc_12_pov_m",110,81
"2538230","Mansfield Center CDP, Massachusetts","inc_12_pov_f",170,112
"2538435","Marblehead CDP, Massachusetts","inc_12_pov",930,282
"2538435","Marblehead CDP, Massachusetts","inc_12_pov_m",340,149
"2538435","Marblehead CDP, Massachusetts","inc_12_pov_f",590,178
"2538575","Marion Center CDP, Massachusetts","inc_12_pov",163,109
"2538575","Marion Center CDP, Massachusetts","inc_12_pov_m",0,12
"2538575","Marion Center CDP, Massachusetts","inc_12_pov_f",163,109
"2538715","Marlborough city, Massachusetts","inc_12_pov",2553,735
"2538715","Marlborough city, Massachusetts","inc_12_pov_m",1032,304
"2538715","Marlborough city, Massachusetts","inc_12_pov_f",1521,521
"2538820","Marshfield CDP, Massachusetts","inc_12_pov",424,224
"2538820","Marshfield CDP, Massachusetts","inc_12_pov_m",156,95
"2538820","Marshfield CDP, Massachusetts","inc_12_pov_f",268,191
"2538960","Marshfield Hills CDP, Massachusetts","inc_12_pov",83,65
"2538960","Marshfield Hills CDP, Massachusetts","inc_12_pov_m",13,20
"2538960","Marshfield Hills CDP, Massachusetts","inc_12_pov_f",70,62
"2539152","Mashpee Neck CDP, Massachusetts","inc_12_pov",59,51
"2539152","Mashpee Neck CDP, Massachusetts","inc_12_pov_m",9,14
"2539152","Mashpee Neck CDP, Massachusetts","inc_12_pov_f",50,45
"2539485","Mattapoisett Center CDP, Massachusetts","inc_12_pov",157,140
"2539485","Mattapoisett Center CDP, Massachusetts","inc_12_pov_m",58,69
"2539485","Mattapoisett Center CDP, Massachusetts","inc_12_pov_f",99,77
"2539660","Maynard CDP, Massachusetts","inc_12_pov",848,490
"2539660","Maynard CDP, Massachusetts","inc_12_pov_m",447,334
"2539660","Maynard CDP, Massachusetts","inc_12_pov_f",401,197
"2539730","Medfield CDP, Massachusetts","inc_12_pov",182,101
"2539730","Medfield CDP, Massachusetts","inc_12_pov_m",84,74
"2539730","Medfield CDP, Massachusetts","inc_12_pov_f",98,62
"2539835","Medford city, Massachusetts","inc_12_pov",5725,855
"2539835","Medford city, Massachusetts","inc_12_pov_m",2465,642
"2539835","Medford city, Massachusetts","inc_12_pov_f",3260,494
"2540115","Melrose city, Massachusetts","inc_12_pov",1087,323
"2540115","Melrose city, Massachusetts","inc_12_pov_m",496,182
"2540115","Melrose city, Massachusetts","inc_12_pov_f",591,189
"2540710","Methuen Town city, Massachusetts","inc_12_pov",4636,706
"2540710","Methuen Town city, Massachusetts","inc_12_pov_m",2339,423
"2540710","Methuen Town city, Massachusetts","inc_12_pov_f",2297,424
"2540885","Middleborough Center CDP, Massachusetts","inc_12_pov",1372,547
"2540885","Middleborough Center CDP, Massachusetts","inc_12_pov_m",723,288
"2540885","Middleborough Center CDP, Massachusetts","inc_12_pov_f",649,325
"2541200","Milford CDP, Massachusetts","inc_12_pov",2177,529
"2541200","Milford CDP, Massachusetts","inc_12_pov_m",1020,312
"2541200","Milford CDP, Massachusetts","inc_12_pov_f",1157,320
"2541410","Millers Falls CDP, Massachusetts","inc_12_pov",107,74
"2541410","Millers Falls CDP, Massachusetts","inc_12_pov_m",14,18
"2541410","Millers Falls CDP, Massachusetts","inc_12_pov_f",93,69
"2541532","Millis-Clicquot CDP, Massachusetts","inc_12_pov",278,247
"2541532","Millis-Clicquot CDP, Massachusetts","inc_12_pov_m",101,99
"2541532","Millis-Clicquot CDP, Massachusetts","inc_12_pov_f",177,163
"2541725","Milton CDP, Massachusetts","inc_12_pov",1066,272
"2541725","Milton CDP, Massachusetts","inc_12_pov_m",311,141
"2541725","Milton CDP, Massachusetts","inc_12_pov_f",755,197
"2541960","Monomoscoy Island CDP, Massachusetts","inc_12_pov",0,12
"2541960","Monomoscoy Island CDP, Massachusetts","inc_12_pov_m",0,12
"2541960","Monomoscoy Island CDP, Massachusetts","inc_12_pov_f",0,12
"2542180","Monson Center CDP, Massachusetts","inc_12_pov",154,95
"2542180","Monson Center CDP, Massachusetts","inc_12_pov_m",97,70
"2542180","Monson Center CDP, Massachusetts","inc_12_pov_f",57,51
"2542670","Monument Beach CDP, Massachusetts","inc_12_pov",200,158
"2542670","Monument Beach CDP, Massachusetts","inc_12_pov_m",50,64
"2542670","Monument Beach CDP, Massachusetts","inc_12_pov_f",150,104
"2543615","Nahant CDP, Massachusetts","inc_12_pov",165,94
"2543615","Nahant CDP, Massachusetts","inc_12_pov_m",61,56
"2543615","Nahant CDP, Massachusetts","inc_12_pov_f",104,68
"2543755","Nantucket CDP, Massachusetts","inc_12_pov",818,329
"2543755","Nantucket CDP, Massachusetts","inc_12_pov_m",448,190
"2543755","Nantucket CDP, Massachusetts","inc_12_pov_f",370,203
"2544140","Needham CDP, Massachusetts","inc_12_pov",872,287
"2544140","Needham CDP, Massachusetts","inc_12_pov_m",280,122
"2544140","Needham CDP, Massachusetts","inc_12_pov_f",592,246
"2545000","New Bedford city, Massachusetts","inc_12_pov",21554,1303
"2545000","New Bedford city, Massachusetts","inc_12_pov_m",9353,640
"2545000","New Bedford city, Massachusetts","inc_12_pov_f",12201,903
"2545245","Newburyport city, Massachusetts","inc_12_pov",1226,563
"2545245","Newburyport city, Massachusetts","inc_12_pov_m",366,155
"2545245","Newburyport city, Massachusetts","inc_12_pov_f",860,443
"2545500","New Seabury CDP, Massachusetts","inc_12_pov",16,17
"2545500","New Seabury CDP, Massachusetts","inc_12_pov_m",9,14
"2545500","New Seabury CDP, Massachusetts","inc_12_pov_f",7,10
"2545560","Newton city, Massachusetts","inc_12_pov",3462,638
"2545560","Newton city, Massachusetts","inc_12_pov_m",1381,276
"2545560","Newton city, Massachusetts","inc_12_pov_f",2081,441
"2546225","North Adams city, Massachusetts","inc_12_pov",2164,483
"2546225","North Adams city, Massachusetts","inc_12_pov_m",1023,350
"2546225","North Adams city, Massachusetts","inc_12_pov_f",1141,308
"2546295","North Amherst CDP, Massachusetts","inc_12_pov",2012,499
"2546295","North Amherst CDP, Massachusetts","inc_12_pov_m",1349,356
"2546295","North Amherst CDP, Massachusetts","inc_12_pov_f",663,377
"2546330","Northampton city, Massachusetts","inc_12_pov",3756,558
"2546330","Northampton city, Massachusetts","inc_12_pov_m",1822,361
"2546330","Northampton city, Massachusetts","inc_12_pov_f",1934,363
"2546785","Northborough CDP, Massachusetts","inc_12_pov",159,107
