"GEOID","NAME","variable","estimate","moe"
"2503690","Barnstable Town city, Massachusetts","inc_12_pov_f",2089,476
"2503705","Barre CDP, Massachusetts","inc_12_pov",55,57
"2503705","Barre CDP, Massachusetts","inc_12_pov_m",33,42
"2503705","Barre CDP, Massachusetts","inc_12_pov_f",22,35
"2504790","Belchertown CDP, Massachusetts","inc_12_pov",297,162
"2504790","Belchertown CDP, Massachusetts","inc_12_pov_m",151,95
"2504790","Belchertown CDP, Massachusetts","inc_12_pov_f",146,117
"2504965","Bellingham CDP, Massachusetts","inc_12_pov",160,106
"2504965","Bellingham CDP, Massachusetts","inc_12_pov_m",40,29
"2504965","Bellingham CDP, Massachusetts","inc_12_pov_f",120,95
"2505105","Belmont CDP, Massachusetts","inc_12_pov",1439,369
"2505105","Belmont CDP, Massachusetts","inc_12_pov_m",562,176
"2505105","Belmont CDP, Massachusetts","inc_12_pov_f",877,238
"2505595","Beverly city, Massachusetts","inc_12_pov",3171,715
"2505595","Beverly city, Massachusetts","inc_12_pov_m",1336,374
"2505595","Beverly city, Massachusetts","inc_12_pov_f",1835,440
"2506050","Blandford CDP, Massachusetts","inc_12_pov",13,11
"2506050","Blandford CDP, Massachusetts","inc_12_pov_m",3,5
"2506050","Blandford CDP, Massachusetts","inc_12_pov_f",10,8
"2506170","Bliss Corner CDP, Massachusetts","inc_12_pov",441,156
"2506170","Bliss Corner CDP, Massachusetts","inc_12_pov_m",159,73
"2506170","Bliss Corner CDP, Massachusetts","inc_12_pov_f",282,148
"2507000","Boston city, Massachusetts","inc_12_pov",128415,3801
"2507000","Boston city, Massachusetts","inc_12_pov_m",55384,1884
"2507000","Boston city, Massachusetts","inc_12_pov_f",73031,2627
"2507140","Bourne CDP, Massachusetts","inc_12_pov",65,54
"2507140","Bourne CDP, Massachusetts","inc_12_pov_m",11,18
"2507140","Bourne CDP, Massachusetts","inc_12_pov_f",54,44
"2507385","Boxford CDP, Massachusetts","inc_12_pov",154,211
"2507385","Boxford CDP, Massachusetts","inc_12_pov_m",46,70
"2507385","Boxford CDP, Massachusetts","inc_12_pov_f",108,142
"2507740","Braintree Town city, Massachusetts","inc_12_pov",1720,416
"2507740","Braintree Town city, Massachusetts","inc_12_pov_m",693,195
"2507740","Braintree Town city, Massachusetts","inc_12_pov_f",1027,279
"2507945","Brewster CDP, Massachusetts","inc_12_pov",68,66
"2507945","Brewster CDP, Massachusetts","inc_12_pov_m",14,23
"2507945","Brewster CDP, Massachusetts","inc_12_pov_f",54,53
"2508050","Bridgewater CDP, Massachusetts","inc_12_pov",1366,703
"2508050","Bridgewater CDP, Massachusetts","inc_12_pov_m",542,343
"2508050","Bridgewater CDP, Massachusetts","inc_12_pov_f",824,537
"2509000","Brockton city, Massachusetts","inc_12_pov",14663,1579
"2509000","Brockton city, Massachusetts","inc_12_pov_m",5838,735
"2509000","Brockton city, Massachusetts","inc_12_pov_f",8825,988
"2509070","Brookfield CDP, Massachusetts","inc_12_pov",41,41
"2509070","Brookfield CDP, Massachusetts","inc_12_pov_m",11,17
"2509070","Brookfield CDP, Massachusetts","inc_12_pov_f",30,29
"2509210","Brookline CDP, Massachusetts","inc_12_pov",6861,852
"2509210","Brookline CDP, Massachusetts","inc_12_pov_m",3261,555
"2509210","Brookline CDP, Massachusetts","inc_12_pov_f",3600,587
"2509875","Burlington CDP, Massachusetts","inc_12_pov",1049,308
"2509875","Burlington CDP, Massachusetts","inc_12_pov_m",337,149
"2509875","Burlington CDP, Massachusetts","inc_12_pov_f",712,212
"2510015","Buzzards Bay CDP, Massachusetts","inc_12_pov",180,157
"2510015","Buzzards Bay CDP, Massachusetts","inc_12_pov_m",97,90
"2510015","Buzzards Bay CDP, Massachusetts","inc_12_pov_f",83,71
"2511000","Cambridge city, Massachusetts","inc_12_pov",13070,944
"2511000","Cambridge city, Massachusetts","inc_12_pov_m",6215,622
"2511000","Cambridge city, Massachusetts","inc_12_pov_f",6855,671
"2512960","Chatham CDP, Massachusetts","inc_12_pov",168,75
"2512960","Chatham CDP, Massachusetts","inc_12_pov_m",58,45
"2512960","Chatham CDP, Massachusetts","inc_12_pov_f",110,61
"2513205","Chelsea city, Massachusetts","inc_12_pov",7402,1032
"2513205","Chelsea city, Massachusetts","inc_12_pov_m",3208,561
"2513205","Chelsea city, Massachusetts","inc_12_pov_f",4194,646
"2513310","Cheshire CDP, Massachusetts","inc_12_pov",0,12
"2513310","Cheshire CDP, Massachusetts","inc_12_pov_m",0,12
"2513310","Cheshire CDP, Massachusetts","inc_12_pov_f",0,12
"2513450","Chester CDP, Massachusetts","inc_12_pov",109,85
"2513450","Chester CDP, Massachusetts","inc_12_pov_m",33,23
"2513450","Chester CDP, Massachusetts","inc_12_pov_f",76,80
"2513660","Chicopee city, Massachusetts","inc_12_pov",8397,970
"2513660","Chicopee city, Massachusetts","inc_12_pov_m",3877,601
"2513660","Chicopee city, Massachusetts","inc_12_pov_f",4520,604
"2514430","Clinton CDP, Massachusetts","inc_12_pov",808,261
"2514430","Clinton CDP, Massachusetts","inc_12_pov_m",213,100
"2514430","Clinton CDP, Massachusetts","inc_12_pov_f",595,209
"2514570","Cochituate CDP, Massachusetts","inc_12_pov",161,82
"2514570","Cochituate CDP, Massachusetts","inc_12_pov_m",36,26
"2514570","Cochituate CDP, Massachusetts","inc_12_pov_f",125,73
"2515340","Cordaville CDP, Massachusetts","inc_12_pov",18,16
"2515340","Cordaville CDP, Massachusetts","inc_12_pov_m",18,16
"2515340","Cordaville CDP, Massachusetts","inc_12_pov_f",0,12
"2516285","Danvers CDP, Massachusetts","inc_12_pov",1637,387
"2516285","Danvers CDP, Massachusetts","inc_12_pov_m",678,207
"2516285","Danvers CDP, Massachusetts","inc_12_pov_f",959,239
"2516530","Dedham CDP, Massachusetts","inc_12_pov",1173,298
"2516530","Dedham CDP, Massachusetts","inc_12_pov_m",391,137
"2516530","Dedham CDP, Massachusetts","inc_12_pov_f",782,221
"2516635","Deerfield CDP, Massachusetts","inc_12_pov",140,144
"2516635","Deerfield CDP, Massachusetts","inc_12_pov_m",78,132
"2516635","Deerfield CDP, Massachusetts","inc_12_pov_f",62,54
"2516740","Dennis CDP, Massachusetts","inc_12_pov",101,70
"2516740","Dennis CDP, Massachusetts","inc_12_pov_m",51,36
"2516740","Dennis CDP, Massachusetts","inc_12_pov_f",50,43
"2516810","Dennis Port CDP, Massachusetts","inc_12_pov",458,325
"2516810","Dennis Port CDP, Massachusetts","inc_12_pov_m",237,173
"2516810","Dennis Port CDP, Massachusetts","inc_12_pov_f",221,204
"2516840","Devens CDP, Massachusetts","inc_12_pov",211,158
"2516840","Devens CDP, Massachusetts","inc_12_pov_m",99,92
"2516840","Devens CDP, Massachusetts","inc_12_pov_f",112,149
"2517370","Dover CDP, Massachusetts","inc_12_pov",13,21
"2517370","Dover CDP, Massachusetts","inc_12_pov_m",0,12
"2517370","Dover CDP, Massachusetts","inc_12_pov_f",13,21
"2517860","Duxbury CDP, Massachusetts","inc_12_pov",0,12
"2517860","Duxbury CDP, Massachusetts","inc_12_pov_m",0,12
"2517860","Duxbury CDP, Massachusetts","inc_12_pov_f",0,12
"2518595","East Brookfield CDP, Massachusetts","inc_12_pov",88,57
"2518595","East Brookfield CDP, Massachusetts","inc_12_pov_m",44,42
"2518595","East Brookfield CDP, Massachusetts","inc_12_pov_f",44,24
"2518840","East Dennis CDP, Massachusetts","inc_12_pov",384,181
"2518840","East Dennis CDP, Massachusetts","inc_12_pov_m",196,109
"2518840","East Dennis CDP, Massachusetts","inc_12_pov_f",188,98
"2518875","East Douglas CDP, Massachusetts","inc_12_pov",49,62
"2518875","East Douglas CDP, Massachusetts","inc_12_pov_m",35,58
"2518875","East Douglas CDP, Massachusetts","inc_12_pov_f",14,24
"2518980","East Falmouth CDP, Massachusetts","inc_12_pov",374,174
"2518980","East Falmouth CDP, Massachusetts","inc_12_pov_m",160,84
"2518980","East Falmouth CDP, Massachusetts","inc_12_pov_f",214,110
"2519370","Easthampton Town city, Massachusetts","inc_12_pov",1528,375
"2519370","Easthampton Town city, Massachusetts","inc_12_pov_m",754,214
"2519370","Easthampton Town city, Massachusetts","inc_12_pov_f",774,275
"2519400","East Harwich CDP, Massachusetts","inc_12_pov",264,133
"2519400","East Harwich CDP, Massachusetts","inc_12_pov_m",79,65
"2519400","East Harwich CDP, Massachusetts","inc_12_pov_f",185,110
"2520310","East Pepperell CDP, Massachusetts","inc_12_pov",131,82
"2520310","East Pepperell CDP, Massachusetts","inc_12_pov_m",93,68
"2520310","East Pepperell CDP, Massachusetts","inc_12_pov_f",38,31
"2520380","East Sandwich CDP, Massachusetts","inc_12_pov",135,107
"2520380","East Sandwich CDP, Massachusetts","inc_12_pov_m",87,65
"2520380","East Sandwich CDP, Massachusetts","inc_12_pov_f",48,53
"2521115","Edgartown CDP, Massachusetts","inc_12_pov",0,12
"2521115","Edgartown CDP, Massachusetts","inc_12_pov_m",0,12
"2521115","Edgartown CDP, Massachusetts","inc_12_pov_f",0,12
"2521815","Essex CDP, Massachusetts","inc_12_pov",91,74
"2521815","Essex CDP, Massachusetts","inc_12_pov_m",39,48
"2521815","Essex CDP, Massachusetts","inc_12_pov_f",52,40
"2521990","Everett city, Massachusetts","inc_12_pov",6055,1210
"2521990","Everett city, Massachusetts","inc_12_pov_m",2327,508
"2521990","Everett city, Massachusetts","inc_12_pov_f",3728,807
"2523000","Fall River city, Massachusetts","inc_12_pov",17060,1298
"2523000","Fall River city, Massachusetts","inc_12_pov_m",7850,739
"2523000","Fall River city, Massachusetts","inc_12_pov_f",9210,814
"2523070","Falmouth CDP, Massachusetts","inc_12_pov",280,111
"2523070","Falmouth CDP, Massachusetts","inc_12_pov_m",130,82
"2523070","Falmouth CDP, Massachusetts","inc_12_pov_f",150,65
"2523840","Fiskdale CDP, Massachusetts","inc_12_pov",281,254
"2523840","Fiskdale CDP, Massachusetts","inc_12_pov_m",25,32
"2523840","Fiskdale CDP, Massachusetts","inc_12_pov_f",256,253
"2523875","Fitchburg city, Massachusetts","inc_12_pov",6363,886
"2523875","Fitchburg city, Massachusetts","inc_12_pov_m",2950,495
"2523875","Fitchburg city, Massachusetts","inc_12_pov_f",3413,545
"2524190","Forestdale CDP, Massachusetts","inc_12_pov",123,109
"2524190","Forestdale CDP, Massachusetts","inc_12_pov_m",88,85
"2524190","Forestdale CDP, Massachusetts","inc_12_pov_f",35,44
"2524855","Foxborough CDP, Massachusetts","inc_12_pov",608,381
"2524855","Foxborough CDP, Massachusetts","inc_12_pov_m",225,179
"2524855","Foxborough CDP, Massachusetts","inc_12_pov_f",383,319
"2524960","Framingham city, Massachusetts","inc_12_pov",6682,1015
"2524960","Framingham city, Massachusetts","inc_12_pov_m",2743,529
"2524960","Framingham city, Massachusetts","inc_12_pov_f",3939,636
"2525172","Franklin Town city, Massachusetts","inc_12_pov",1271,496
"2525172","Franklin Town city, Massachusetts","inc_12_pov_m",651,245
"2525172","Franklin Town city, Massachusetts","inc_12_pov_f",620,281
"2525485","Gardner city, Massachusetts","inc_12_pov",2896,561
"2525485","Gardner city, Massachusetts","inc_12_pov_m",1287,332
"2525485","Gardner city, Massachusetts","inc_12_pov_f",1609,348
"2526150","Gloucester city, Massachusetts","inc_12_pov",2674,486
"2526150","Gloucester city, Massachusetts","inc_12_pov_m",1056,271
"2526150","Gloucester city, Massachusetts","inc_12_pov_f",1618,324
"2526500","Granby CDP, Massachusetts","inc_12_pov",81,67
"2526500","Granby CDP, Massachusetts","inc_12_pov_m",45,49
"2526500","Granby CDP, Massachusetts","inc_12_pov_f",36,41
"2526780","Great Barrington CDP, Massachusetts","inc_12_pov",174,137
"2526780","Great Barrington CDP, Massachusetts","inc_12_pov_m",143,131
"2526780","Great Barrington CDP, Massachusetts","inc_12_pov_f",31,40
"2527100","Greenfield Town city, Massachusetts","inc_12_pov",2222,397
"2527100","Greenfield Town city, Massachusetts","inc_12_pov_m",1056,234
"2527100","Greenfield Town city, Massachusetts","inc_12_pov_f",1166,269
"2527147","Green Harbor-Cedar Crest CDP, Massachusetts","inc_12_pov",117,103
"2527147","Green Harbor-Cedar Crest CDP, Massachusetts","inc_12_pov_m",16,26
"2527147","Green Harbor-Cedar Crest CDP, Massachusetts","inc_12_pov_f",101,87
"2527445","Groton CDP, Massachusetts","inc_12_pov",138,110
"2527445","Groton CDP, Massachusetts","inc_12_pov_m",92,87
"2527445","Groton CDP, Massachusetts","inc_12_pov_f",46,69
"2528425","Hanscom AFB CDP, Massachusetts","inc_12_pov",0,12
"2528425","Hanscom AFB CDP, Massachusetts","inc_12_pov_m",0,12
"2528425","Hanscom AFB CDP, Massachusetts","inc_12_pov_f",0,12
"2528460","Hanson CDP, Massachusetts","inc_12_pov",54,44
"2528460","Hanson CDP, Massachusetts","inc_12_pov_m",27,24
"2528460","Hanson CDP, Massachusetts","inc_12_pov_f",27,25
"2529055","Harwich Center CDP, Massachusetts","inc_12_pov",40,67
"2529055","Harwich Center CDP, Massachusetts","inc_12_pov_m",0,12
"2529055","Harwich Center CDP, Massachusetts","inc_12_pov_f",40,67
"2529090","Harwich Port CDP, Massachusetts","inc_12_pov",205,90
"2529090","Harwich Port CDP, Massachusetts","inc_12_pov_m",114,60
"2529090","Harwich Port CDP, Massachusetts","inc_12_pov_f",91,45
"2529230","Hatfield CDP, Massachusetts","inc_12_pov",59,40
"2529230","Hatfield CDP, Massachusetts","inc_12_pov_m",23,21
"2529230","Hatfield CDP, Massachusetts","inc_12_pov_f",36,31
"2529405","Haverhill city, Massachusetts","inc_12_pov",8190,1144
"2529405","Haverhill city, Massachusetts","inc_12_pov_m",3662,653
"2529405","Haverhill city, Massachusetts","inc_12_pov_f",4528,628
"2530175","Hingham CDP, Massachusetts","inc_12_pov",166,91
"2530175","Hingham CDP, Massachusetts","inc_12_pov_m",59,39
"2530175","Hingham CDP, Massachusetts","inc_12_pov_f",107,73
"2530420","Holbrook CDP, Massachusetts","inc_12_pov",734,311
"2530420","Holbrook CDP, Massachusetts","inc_12_pov_m",246,157
"2530420","Holbrook CDP, Massachusetts","inc_12_pov_f",488,225
"2530630","Holland CDP, Massachusetts","inc_12_pov",64,40
"2530630","Holland CDP, Massachusetts","inc_12_pov_m",56,35
"2530630","Holland CDP, Massachusetts","inc_12_pov_f",8,12
"2530840","Holyoke city, Massachusetts","inc_12_pov",11630,1034
"2530840","Holyoke city, Massachusetts","inc_12_pov_m",5305,592
"2530840","Holyoke city, Massachusetts","inc_12_pov_f",6325,627
"2530980","Hopedale CDP, Massachusetts","inc_12_pov",84,53
"2530980","Hopedale CDP, Massachusetts","inc_12_pov_m",40,37
"2530980","Hopedale CDP, Massachusetts","inc_12_pov_f",44,39
"2531050","Hopkinton CDP, Massachusetts","inc_12_pov",56,39
"2531050","Hopkinton CDP, Massachusetts","inc_12_pov_m",14,8
"2531050","Hopkinton CDP, Massachusetts","inc_12_pov_f",42,37
"2531295","Housatonic CDP, Massachusetts","inc_12_pov",118,135
"2531295","Housatonic CDP, Massachusetts","inc_12_pov_m",108,134
"2531295","Housatonic CDP, Massachusetts","inc_12_pov_f",10,18
"2531575","Hudson CDP, Massachusetts","inc_12_pov",1079,370
"2531575","Hudson CDP, Massachusetts","inc_12_pov_m",436,220
"2531575","Hudson CDP, Massachusetts","inc_12_pov_f",643,204
"2531680","Hull CDP, Massachusetts","inc_12_pov",440,172
"2531680","Hull CDP, Massachusetts","inc_12_pov_m",196,90
"2531680","Hull CDP, Massachusetts","inc_12_pov_f",244,111
"2531750","Huntington CDP, Massachusetts","inc_12_pov",61,45
"2531750","Huntington CDP, Massachusetts","inc_12_pov_m",24,28
"2531750","Huntington CDP, Massachusetts","inc_12_pov_f",37,31
"2532275","Ipswich CDP, Massachusetts","inc_12_pov",427,153
"2532275","Ipswich CDP, Massachusetts","inc_12_pov_m",148,74
"2532275","Ipswich CDP, Massachusetts","inc_12_pov_f",279,115
"2533185","Kingston CDP, Massachusetts","inc_12_pov",160,143
"2533185","Kingston CDP, Massachusetts","inc_12_pov_m",64,61
"2533185","Kingston CDP, Massachusetts","inc_12_pov_f",96,100
"2534550","Lawrence city, Massachusetts","inc_12_pov",18655,1699
"2534550","Lawrence city, Massachusetts","inc_12_pov_m",8347,874
"2534550","Lawrence city, Massachusetts","inc_12_pov_f",10308,1020
"2534620","Lee CDP, Massachusetts","inc_12_pov",47,39
"2534620","Lee CDP, Massachusetts","inc_12_pov_m",0,12
"2534620","Lee CDP, Massachusetts","inc_12_pov_f",47,39
"2534935","Lenox CDP, Massachusetts","inc_12_pov",89,55
"2534935","Lenox CDP, Massachusetts","inc_12_pov_m",18,28
"2534935","Lenox CDP, Massachusetts","inc_12_pov_f",71,49
"2535075","Leominster city, Massachusetts","inc_12_pov",5485,888
"2535075","Leominster city, Massachusetts","inc_12_pov_m",1967,435
"2535075","Leominster city, Massachusetts","inc_12_pov_f",3518,568
"2535250","Lexington CDP, Massachusetts","inc_12_pov",1197,346
"2535250","Lexington CDP, Massachusetts","inc_12_pov_m",450,177
"2535250","Lexington CDP, Massachusetts","inc_12_pov_f",747,212
"2536020","Littleton Common CDP, Massachusetts","inc_12_pov",276,147
"2536020","Littleton Common CDP, Massachusetts","inc_12_pov_m",156,98
"2536020","Littleton Common CDP, Massachusetts","inc_12_pov_f",120,75
"2536335","Longmeadow CDP, Massachusetts","inc_12_pov",393,118
"2536335","Longmeadow CDP, Massachusetts","inc_12_pov_m",151,74
"2536335","Longmeadow CDP, Massachusetts","inc_12_pov_f",242,77
"2537000","Lowell city, Massachusetts","inc_12_pov",22042,1535
"2537000","Lowell city, Massachusetts","inc_12_pov_m",10799,1069
"2537000","Lowell city, Massachusetts","inc_12_pov_f",11243,863
"2537385","Lunenburg CDP, Massachusetts","inc_12_pov",56,67
"2537385","Lunenburg CDP, Massachusetts","inc_12_pov_m",40,64
"2537385","Lunenburg CDP, Massachusetts","inc_12_pov_f",16,18
"2537490","Lynn city, Massachusetts","inc_12_pov",16124,1302
"2537490","Lynn city, Massachusetts","inc_12_pov_m",7034,688
"2537490","Lynn city, Massachusetts","inc_12_pov_f",9090,864
"2537595","Lynnfield CDP, Massachusetts","inc_12_pov",238,135
"2537595","Lynnfield CDP, Massachusetts","inc_12_pov_m",82,57
"2537595","Lynnfield CDP, Massachusetts","inc_12_pov_f",156,96
"2537735","Madaket CDP, Massachusetts","inc_12_pov",39,50
"2537735","Madaket CDP, Massachusetts","inc_12_pov_m",12,19
"2537735","Madaket CDP, Massachusetts","inc_12_pov_f",27,48
"2537875","Malden city, Massachusetts","inc_12_pov",9968,1233
"2537875","Malden city, Massachusetts","inc_12_pov_m",4222,738
"2537875","Malden city, Massachusetts","inc_12_pov_f",5746,768
"2538230","Mansfield Center CDP, Massachusetts","inc_12_pov",336,176
"2538230","Mansfield Center CDP, Massachusetts","inc_12_pov_m",146,85
"2538230","Mansfield Center CDP, Massachusetts","inc_12_pov_f",190,115
"2538435","Marblehead CDP, Massachusetts","inc_12_pov",968,297
"2538435","Marblehead CDP, Massachusetts","inc_12_pov_m",391,171
"2538435","Marblehead CDP, Massachusetts","inc_12_pov_f",577,175
"2538575","Marion Center CDP, Massachusetts","inc_12_pov",139,85
"2538575","Marion Center CDP, Massachusetts","inc_12_pov_m",7,11
"2538575","Marion Center CDP, Massachusetts","inc_12_pov_f",132,85
"2538715","Marlborough city, Massachusetts","inc_12_pov",2475,724
"2538715","Marlborough city, Massachusetts","inc_12_pov_m",923,262
"2538715","Marlborough city, Massachusetts","inc_12_pov_f",1552,591
"2538820","Marshfield CDP, Massachusetts","inc_12_pov",429,266
"2538820","Marshfield CDP, Massachusetts","inc_12_pov_m",163,102
"2538820","Marshfield CDP, Massachusetts","inc_12_pov_f",266,224
"2538960","Marshfield Hills CDP, Massachusetts","inc_12_pov",320,327
"2538960","Marshfield Hills CDP, Massachusetts","inc_12_pov_m",134,164
"2538960","Marshfield Hills CDP, Massachusetts","inc_12_pov_f",186,172
"2539152","Mashpee Neck CDP, Massachusetts","inc_12_pov",60,55
"2539152","Mashpee Neck CDP, Massachusetts","inc_12_pov_m",9,16
"2539152","Mashpee Neck CDP, Massachusetts","inc_12_pov_f",51,48
"2539485","Mattapoisett Center CDP, Massachusetts","inc_12_pov",182,143
"2539485","Mattapoisett Center CDP, Massachusetts","inc_12_pov_m",77,74
"2539485","Mattapoisett Center CDP, Massachusetts","inc_12_pov_f",105,80
"2539660","Maynard CDP, Massachusetts","inc_12_pov",548,231
"2539660","Maynard CDP, Massachusetts","inc_12_pov_m",264,121
"2539660","Maynard CDP, Massachusetts","inc_12_pov_f",284,130
"2539730","Medfield CDP, Massachusetts","inc_12_pov",239,111
"2539730","Medfield CDP, Massachusetts","inc_12_pov_m",109,88
"2539730","Medfield CDP, Massachusetts","inc_12_pov_f",130,65
"2539835","Medford city, Massachusetts","inc_12_pov",5114,904
"2539835","Medford city, Massachusetts","inc_12_pov_m",2233,583
"2539835","Medford city, Massachusetts","inc_12_pov_f",2881,511
"2540115","Melrose city, Massachusetts","inc_12_pov",1143,369
"2540115","Melrose city, Massachusetts","inc_12_pov_m",490,211
"2540115","Melrose city, Massachusetts","inc_12_pov_f",653,229
"2540710","Methuen Town city, Massachusetts","inc_12_pov",4597,790
"2540710","Methuen Town city, Massachusetts","inc_12_pov_m",2304,474
"2540710","Methuen Town city, Massachusetts","inc_12_pov_f",2293,406
"2540885","Middleborough Center CDP, Massachusetts","inc_12_pov",1195,536
"2540885","Middleborough Center CDP, Massachusetts","inc_12_pov_m",569,271
"2540885","Middleborough Center CDP, Massachusetts","inc_12_pov_f",626,302
"2541200","Milford CDP, Massachusetts","inc_12_pov",2502,630
"2541200","Milford CDP, Massachusetts","inc_12_pov_m",1154,340
"2541200","Milford CDP, Massachusetts","inc_12_pov_f",1348,379
"2541410","Millers Falls CDP, Massachusetts","inc_12_pov",109,41
"2541410","Millers Falls CDP, Massachusetts","inc_12_pov_m",27,15
"2541410","Millers Falls CDP, Massachusetts","inc_12_pov_f",82,33
"2541532","Millis-Clicquot CDP, Massachusetts","inc_12_pov",85,88
"2541532","Millis-Clicquot CDP, Massachusetts","inc_12_pov_m",37,42
"2541532","Millis-Clicquot CDP, Massachusetts","inc_12_pov_f",48,54
"2541725","Milton CDP, Massachusetts","inc_12_pov",1138,302
"2541725","Milton CDP, Massachusetts","inc_12_pov_m",382,188
"2541725","Milton CDP, Massachusetts","inc_12_pov_f",756,227
"2541960","Monomoscoy Island CDP, Massachusetts","inc_12_pov",0,12
"2541960","Monomoscoy Island CDP, Massachusetts","inc_12_pov_m",0,12
"2541960","Monomoscoy Island CDP, Massachusetts","inc_12_pov_f",0,12
"2542180","Monson Center CDP, Massachusetts","inc_12_pov",127,83
"2542180","Monson Center CDP, Massachusetts","inc_12_pov_m",53,46
"2542180","Monson Center CDP, Massachusetts","inc_12_pov_f",74,51
"2542670","Monument Beach CDP, Massachusetts","inc_12_pov",101,85
"2542670","Monument Beach CDP, Massachusetts","inc_12_pov_m",8,14
"2542670","Monument Beach CDP, Massachusetts","inc_12_pov_f",93,81
"2543615","Nahant CDP, Massachusetts","inc_12_pov",110,81
"2543615","Nahant CDP, Massachusetts","inc_12_pov_m",54,52
"2543615","Nahant CDP, Massachusetts","inc_12_pov_f",56,48
"2543755","Nantucket CDP, Massachusetts","inc_12_pov",640,213
"2543755","Nantucket CDP, Massachusetts","inc_12_pov_m",331,141
"2543755","Nantucket CDP, Massachusetts","inc_12_pov_f",309,145
"2544140","Needham CDP, Massachusetts","inc_12_pov",773,273
"2544140","Needham CDP, Massachusetts","inc_12_pov_m",183,90
"2544140","Needham CDP, Massachusetts","inc_12_pov_f",590,249
"2545000","New Bedford city, Massachusetts","inc_12_pov",19717,1307
"2545000","New Bedford city, Massachusetts","inc_12_pov_m",8702,761
"2545000","New Bedford city, Massachusetts","inc_12_pov_f",11015,810
"2545245","Newburyport city, Massachusetts","inc_12_pov",928,345
"2545245","Newburyport city, Massachusetts","inc_12_pov_m",377,145
"2545245","Newburyport city, Massachusetts","inc_12_pov_f",551,233
"2545500","New Seabury CDP, Massachusetts","inc_12_pov",24,22
"2545500","New Seabury CDP, Massachusetts","inc_12_pov_m",17,19
"2545500","New Seabury CDP, Massachusetts","inc_12_pov_f",7,12
"2545560","Newton city, Massachusetts","inc_12_pov",3466,498
"2545560","Newton city, Massachusetts","inc_12_pov_m",1453,279
"2545560","Newton city, Massachusetts","inc_12_pov_f",2013,297
"2546225","North Adams city, Massachusetts","inc_12_pov",2099,440
"2546225","North Adams city, Massachusetts","inc_12_pov_m",1006,328
"2546225","North Adams city, Massachusetts","inc_12_pov_f",1093,319
"2546295","North Amherst CDP, Massachusetts","inc_12_pov",1893,544
"2546295","North Amherst CDP, Massachusetts","inc_12_pov_m",1347,386
"2546295","North Amherst CDP, Massachusetts","inc_12_pov_f",546,363
"2546330","Northampton city, Massachusetts","inc_12_pov",4064,554
"2546330","Northampton city, Massachusetts","inc_12_pov_m",1966,320
"2546330","Northampton city, Massachusetts","inc_12_pov_f",2098,431
"2546785","Northborough CDP, Massachusetts","inc_12_pov",162,108
