"GEOID","NAME","variable","estimate","moe"
"2550880","Ocean Grove CDP, Massachusetts","inc_12_pov_f",145,136
"2551160","Onset CDP, Massachusetts","inc_12_pov",183,166
"2551160","Onset CDP, Massachusetts","inc_12_pov_m",54,71
"2551160","Onset CDP, Massachusetts","inc_12_pov_f",129,119
"2551230","Orange CDP, Massachusetts","inc_12_pov",797,283
"2551230","Orange CDP, Massachusetts","inc_12_pov_m",372,139
"2551230","Orange CDP, Massachusetts","inc_12_pov_f",425,189
"2551405","Orleans CDP, Massachusetts","inc_12_pov",130,84
"2551405","Orleans CDP, Massachusetts","inc_12_pov_m",80,72
"2551405","Orleans CDP, Massachusetts","inc_12_pov_f",50,45
"2551790","Oxford CDP, Massachusetts","inc_12_pov",350,265
"2551790","Oxford CDP, Massachusetts","inc_12_pov_m",167,132
"2551790","Oxford CDP, Massachusetts","inc_12_pov_f",183,150
"2552144","Palmer Town city, Massachusetts","inc_12_pov",1402,420
"2552144","Palmer Town city, Massachusetts","inc_12_pov_m",562,203
"2552144","Palmer Town city, Massachusetts","inc_12_pov_f",840,253
"2552490","Peabody city, Massachusetts","inc_12_pov",4649,791
"2552490","Peabody city, Massachusetts","inc_12_pov_m",1736,406
"2552490","Peabody city, Massachusetts","inc_12_pov_f",2913,468
"2552770","Pepperell CDP, Massachusetts","inc_12_pov",128,52
"2552770","Pepperell CDP, Massachusetts","inc_12_pov_m",101,50
"2552770","Pepperell CDP, Massachusetts","inc_12_pov_f",27,22
"2553085","Petersham CDP, Massachusetts","inc_12_pov",4,7
"2553085","Petersham CDP, Massachusetts","inc_12_pov_m",2,4
"2553085","Petersham CDP, Massachusetts","inc_12_pov_f",2,4
"2553680","Pinehurst CDP, Massachusetts","inc_12_pov",284,150
"2553680","Pinehurst CDP, Massachusetts","inc_12_pov_m",123,68
"2553680","Pinehurst CDP, Massachusetts","inc_12_pov_f",161,89
"2553960","Pittsfield city, Massachusetts","inc_12_pov",7402,776
"2553960","Pittsfield city, Massachusetts","inc_12_pov_m",3237,387
"2553960","Pittsfield city, Massachusetts","inc_12_pov_f",4165,533
"2554275","Plymouth CDP, Massachusetts","inc_12_pov",773,240
"2554275","Plymouth CDP, Massachusetts","inc_12_pov_m",293,128
"2554275","Plymouth CDP, Massachusetts","inc_12_pov_f",480,171
"2554450","Pocasset CDP, Massachusetts","inc_12_pov",173,107
"2554450","Pocasset CDP, Massachusetts","inc_12_pov_m",77,63
"2554450","Pocasset CDP, Massachusetts","inc_12_pov_f",96,62
"2555070","Popponesset CDP, Massachusetts","inc_12_pov",70,72
"2555070","Popponesset CDP, Massachusetts","inc_12_pov_m",28,36
"2555070","Popponesset CDP, Massachusetts","inc_12_pov_f",42,39
"2555090","Popponesset Island CDP, Massachusetts","inc_12_pov",0,12
"2555090","Popponesset Island CDP, Massachusetts","inc_12_pov_m",0,12
"2555090","Popponesset Island CDP, Massachusetts","inc_12_pov_f",0,12
"2555535","Provincetown CDP, Massachusetts","inc_12_pov",340,111
"2555535","Provincetown CDP, Massachusetts","inc_12_pov_m",172,68
"2555535","Provincetown CDP, Massachusetts","inc_12_pov_f",168,83
"2555745","Quincy city, Massachusetts","inc_12_pov",9446,997
"2555745","Quincy city, Massachusetts","inc_12_pov_m",4106,544
"2555745","Quincy city, Massachusetts","inc_12_pov_f",5340,589
"2555990","Randolph CDP, Massachusetts","inc_12_pov",3701,803
"2555990","Randolph CDP, Massachusetts","inc_12_pov_m",1394,339
"2555990","Randolph CDP, Massachusetts","inc_12_pov_f",2307,583
"2556095","Raynham Center CDP, Massachusetts","inc_12_pov",553,392
"2556095","Raynham Center CDP, Massachusetts","inc_12_pov_m",296,250
"2556095","Raynham Center CDP, Massachusetts","inc_12_pov_f",257,188
"2556165","Reading CDP, Massachusetts","inc_12_pov",711,281
"2556165","Reading CDP, Massachusetts","inc_12_pov_m",359,173
"2556165","Reading CDP, Massachusetts","inc_12_pov_f",352,132
"2556585","Revere city, Massachusetts","inc_12_pov",8219,1086
"2556585","Revere city, Massachusetts","inc_12_pov_m",3993,631
"2556585","Revere city, Massachusetts","inc_12_pov_f",4226,679
"2557845","Rockport CDP, Massachusetts","inc_12_pov",258,113
"2557845","Rockport CDP, Massachusetts","inc_12_pov_m",112,69
"2557845","Rockport CDP, Massachusetts","inc_12_pov_f",146,70
"2558370","Rowley CDP, Massachusetts","inc_12_pov",94,83
"2558370","Rowley CDP, Massachusetts","inc_12_pov_m",30,34
"2558370","Rowley CDP, Massachusetts","inc_12_pov_f",64,80
"2558615","Russell CDP, Massachusetts","inc_12_pov",11,13
"2558615","Russell CDP, Massachusetts","inc_12_pov_m",0,12
"2558615","Russell CDP, Massachusetts","inc_12_pov_f",11,13
"2558790","Rutland CDP, Massachusetts","inc_12_pov",90,105
"2558790","Rutland CDP, Massachusetts","inc_12_pov_m",29,51
"2558790","Rutland CDP, Massachusetts","inc_12_pov_f",61,61
"2558965","Sagamore CDP, Massachusetts","inc_12_pov",477,233
"2558965","Sagamore CDP, Massachusetts","inc_12_pov_m",300,180
"2558965","Sagamore CDP, Massachusetts","inc_12_pov_f",177,91
"2559105","Salem city, Massachusetts","inc_12_pov",5870,802
"2559105","Salem city, Massachusetts","inc_12_pov_m",2121,413
"2559105","Salem city, Massachusetts","inc_12_pov_f",3749,577
"2559210","Salisbury CDP, Massachusetts","inc_12_pov",644,206
"2559210","Salisbury CDP, Massachusetts","inc_12_pov_m",240,135
"2559210","Salisbury CDP, Massachusetts","inc_12_pov_f",404,129
"2559700","Sandwich CDP, Massachusetts","inc_12_pov",205,135
"2559700","Sandwich CDP, Massachusetts","inc_12_pov_m",93,85
"2559700","Sandwich CDP, Massachusetts","inc_12_pov_f",112,62
"2560050","Saugus CDP, Massachusetts","inc_12_pov",1797,440
"2560050","Saugus CDP, Massachusetts","inc_12_pov_m",610,185
"2560050","Saugus CDP, Massachusetts","inc_12_pov_f",1187,365
"2560295","Scituate CDP, Massachusetts","inc_12_pov",211,133
"2560295","Scituate CDP, Massachusetts","inc_12_pov_m",93,66
"2560295","Scituate CDP, Massachusetts","inc_12_pov_f",118,105
"2560505","Seabrook CDP, Massachusetts","inc_12_pov",0,12
"2560505","Seabrook CDP, Massachusetts","inc_12_pov_m",0,12
"2560505","Seabrook CDP, Massachusetts","inc_12_pov_f",0,12
"2560627","Seconsett Island CDP, Massachusetts","inc_12_pov",0,12
"2560627","Seconsett Island CDP, Massachusetts","inc_12_pov_m",0,12
"2560627","Seconsett Island CDP, Massachusetts","inc_12_pov_f",0,12
"2560820","Sharon CDP, Massachusetts","inc_12_pov",184,100
"2560820","Sharon CDP, Massachusetts","inc_12_pov_m",71,53
"2560820","Sharon CDP, Massachusetts","inc_12_pov_f",113,75
"2561205","Shelburne Falls CDP, Massachusetts","inc_12_pov",211,97
"2561205","Shelburne Falls CDP, Massachusetts","inc_12_pov_m",79,63
"2561205","Shelburne Falls CDP, Massachusetts","inc_12_pov_f",132,72
"2561555","Shirley CDP, Massachusetts","inc_12_pov",239,204
"2561555","Shirley CDP, Massachusetts","inc_12_pov_m",73,64
"2561555","Shirley CDP, Massachusetts","inc_12_pov_f",166,151
"2561940","Siasconset CDP, Massachusetts","inc_12_pov",10,22
"2561940","Siasconset CDP, Massachusetts","inc_12_pov_m",0,12
"2561940","Siasconset CDP, Massachusetts","inc_12_pov_f",10,22
"2562300","Smith Mills CDP, Massachusetts","inc_12_pov",556,243
"2562300","Smith Mills CDP, Massachusetts","inc_12_pov_m",157,71
"2562300","Smith Mills CDP, Massachusetts","inc_12_pov_f",399,221
"2562465","Somerset CDP, Massachusetts","inc_12_pov",1437,512
"2562465","Somerset CDP, Massachusetts","inc_12_pov_m",602,256
"2562465","Somerset CDP, Massachusetts","inc_12_pov_f",835,277
"2562535","Somerville city, Massachusetts","inc_12_pov",11176,1495
"2562535","Somerville city, Massachusetts","inc_12_pov_m",4896,740
"2562535","Somerville city, Massachusetts","inc_12_pov_f",6280,979
"2562675","South Amherst CDP, Massachusetts","inc_12_pov",1326,431
"2562675","South Amherst CDP, Massachusetts","inc_12_pov_m",789,345
"2562675","South Amherst CDP, Massachusetts","inc_12_pov_f",537,259
"2562780","South Ashburnham CDP, Massachusetts","inc_12_pov",18,29
"2562780","South Ashburnham CDP, Massachusetts","inc_12_pov_m",0,12
"2562780","South Ashburnham CDP, Massachusetts","inc_12_pov_f",18,29
"2563345","Southbridge Town city, Massachusetts","inc_12_pov",2790,537
"2563345","Southbridge Town city, Massachusetts","inc_12_pov_m",1068,266
"2563345","Southbridge Town city, Massachusetts","inc_12_pov_f",1722,406
"2563620","South Deerfield CDP, Massachusetts","inc_12_pov",101,67
"2563620","South Deerfield CDP, Massachusetts","inc_12_pov_m",25,25
"2563620","South Deerfield CDP, Massachusetts","inc_12_pov_f",76,57
"2563655","South Dennis CDP, Massachusetts","inc_12_pov",312,166
"2563655","South Dennis CDP, Massachusetts","inc_12_pov_m",84,58
"2563655","South Dennis CDP, Massachusetts","inc_12_pov_f",228,127
"2563690","South Duxbury CDP, Massachusetts","inc_12_pov",95,99
"2563690","South Duxbury CDP, Massachusetts","inc_12_pov_m",37,49
"2563690","South Duxbury CDP, Massachusetts","inc_12_pov_f",58,56
"2563840","Southfield CDP, Massachusetts","inc_12_pov",0,12
"2563840","Southfield CDP, Massachusetts","inc_12_pov_m",0,12
"2563840","Southfield CDP, Massachusetts","inc_12_pov_f",0,12
"2564460","South Lancaster CDP, Massachusetts","inc_12_pov",189,190
"2564460","South Lancaster CDP, Massachusetts","inc_12_pov_m",56,41
"2564460","South Lancaster CDP, Massachusetts","inc_12_pov_f",133,187
"2566035","South Yarmouth CDP, Massachusetts","inc_12_pov",1148,280
"2566035","South Yarmouth CDP, Massachusetts","inc_12_pov_m",428,175
"2566035","South Yarmouth CDP, Massachusetts","inc_12_pov_f",720,212
"2566070","Spencer CDP, Massachusetts","inc_12_pov",944,484
"2566070","Spencer CDP, Massachusetts","inc_12_pov_m",425,205
"2566070","Spencer CDP, Massachusetts","inc_12_pov_f",519,341
"2567000","Springfield city, Massachusetts","inc_12_pov",44599,2125
"2567000","Springfield city, Massachusetts","inc_12_pov_m",19352,1206
"2567000","Springfield city, Massachusetts","inc_12_pov_f",25247,1309
"2567700","Stoneham CDP, Massachusetts","inc_12_pov",996,278
"2567700","Stoneham CDP, Massachusetts","inc_12_pov_m",445,179
"2567700","Stoneham CDP, Massachusetts","inc_12_pov_f",551,158
"2568120","Sturbridge CDP, Massachusetts","inc_12_pov",18,17
"2568120","Sturbridge CDP, Massachusetts","inc_12_pov_m",2,5
"2568120","Sturbridge CDP, Massachusetts","inc_12_pov_f",16,17
"2568680","Swampscott CDP, Massachusetts","inc_12_pov",753,373
"2568680","Swampscott CDP, Massachusetts","inc_12_pov_m",229,149
"2568680","Swampscott CDP, Massachusetts","inc_12_pov_f",524,260
"2569170","Taunton city, Massachusetts","inc_12_pov",6922,804
"2569170","Taunton city, Massachusetts","inc_12_pov_m",3025,490
"2569170","Taunton city, Massachusetts","inc_12_pov_f",3897,539
"2569205","Teaticket CDP, Massachusetts","inc_12_pov",7,12
"2569205","Teaticket CDP, Massachusetts","inc_12_pov_m",0,12
"2569205","Teaticket CDP, Massachusetts","inc_12_pov_f",7,12
"2569585","The Pinehills CDP, Massachusetts","inc_12_pov",22,34
"2569585","The Pinehills CDP, Massachusetts","inc_12_pov_m",11,17
"2569585","The Pinehills CDP, Massachusetts","inc_12_pov_f",11,17
"2570115","Topsfield CDP, Massachusetts","inc_12_pov",61,53
"2570115","Topsfield CDP, Massachusetts","inc_12_pov_m",48,51
"2570115","Topsfield CDP, Massachusetts","inc_12_pov_f",13,20
"2570325","Townsend CDP, Massachusetts","inc_12_pov",101,66
"2570325","Townsend CDP, Massachusetts","inc_12_pov_m",16,17
"2570325","Townsend CDP, Massachusetts","inc_12_pov_f",85,63
"2570815","Turners Falls CDP, Massachusetts","inc_12_pov",948,328
"2570815","Turners Falls CDP, Massachusetts","inc_12_pov_m",421,172
"2570815","Turners Falls CDP, Massachusetts","inc_12_pov_f",527,206
"2571445","Upton CDP, Massachusetts","inc_12_pov",276,165
"2571445","Upton CDP, Massachusetts","inc_12_pov_m",83,80
"2571445","Upton CDP, Massachusetts","inc_12_pov_f",193,119
"2571970","Vineyard Haven CDP, Massachusetts","inc_12_pov",190,227
"2571970","Vineyard Haven CDP, Massachusetts","inc_12_pov_m",68,98
"2571970","Vineyard Haven CDP, Massachusetts","inc_12_pov_f",122,131
"2572250","Wakefield CDP, Massachusetts","inc_12_pov",1234,354
"2572250","Wakefield CDP, Massachusetts","inc_12_pov_m",492,265
"2572250","Wakefield CDP, Massachusetts","inc_12_pov_f",742,192
"2572460","Walpole CDP, Massachusetts","inc_12_pov",63,54
"2572460","Walpole CDP, Massachusetts","inc_12_pov_m",0,17
"2572460","Walpole CDP, Massachusetts","inc_12_pov_f",63,54
"2572600","Waltham city, Massachusetts","inc_12_pov",5540,776
"2572600","Waltham city, Massachusetts","inc_12_pov_m",2179,455
"2572600","Waltham city, Massachusetts","inc_12_pov_f",3361,546
"2572845","Ware CDP, Massachusetts","inc_12_pov",1200,350
"2572845","Ware CDP, Massachusetts","inc_12_pov_m",538,169
"2572845","Ware CDP, Massachusetts","inc_12_pov_f",662,230
"2573020","Wareham Center CDP, Massachusetts","inc_12_pov",656,336
"2573020","Wareham Center CDP, Massachusetts","inc_12_pov_m",243,135
"2573020","Wareham Center CDP, Massachusetts","inc_12_pov_f",413,233
"2573055","Warren CDP, Massachusetts","inc_12_pov",215,184
"2573055","Warren CDP, Massachusetts","inc_12_pov_m",153,166
"2573055","Warren CDP, Massachusetts","inc_12_pov_f",62,67
"2573440","Watertown Town city, Massachusetts","inc_12_pov",2822,909
"2573440","Watertown Town city, Massachusetts","inc_12_pov_m",1280,524
"2573440","Watertown Town city, Massachusetts","inc_12_pov_f",1542,454
"2573930","Webster CDP, Massachusetts","inc_12_pov",2332,698
"2573930","Webster CDP, Massachusetts","inc_12_pov_m",874,302
"2573930","Webster CDP, Massachusetts","inc_12_pov_f",1458,451
"2574210","Wellesley CDP, Massachusetts","inc_12_pov",850,239
"2574210","Wellesley CDP, Massachusetts","inc_12_pov_m",370,120
"2574210","Wellesley CDP, Massachusetts","inc_12_pov_f",480,146
"2575050","Westborough CDP, Massachusetts","inc_12_pov",139,77
"2575050","Westborough CDP, Massachusetts","inc_12_pov_m",79,59
"2575050","Westborough CDP, Massachusetts","inc_12_pov_f",60,50
"2575365","West Brookfield CDP, Massachusetts","inc_12_pov",80,47
"2575365","West Brookfield CDP, Massachusetts","inc_12_pov_m",39,31
"2575365","West Brookfield CDP, Massachusetts","inc_12_pov_f",41,29
"2575505","West Chatham CDP, Massachusetts","inc_12_pov",158,119
"2575505","West Chatham CDP, Massachusetts","inc_12_pov_m",86,72
"2575505","West Chatham CDP, Massachusetts","inc_12_pov_f",72,52
"2575680","West Concord CDP, Massachusetts","inc_12_pov",438,222
"2575680","West Concord CDP, Massachusetts","inc_12_pov_m",49,45
"2575680","West Concord CDP, Massachusetts","inc_12_pov_f",389,213
"2575820","West Dennis CDP, Massachusetts","inc_12_pov",264,94
"2575820","West Dennis CDP, Massachusetts","inc_12_pov_m",109,48
"2575820","West Dennis CDP, Massachusetts","inc_12_pov_f",155,54
"2575960","West Falmouth CDP, Massachusetts","inc_12_pov",128,185
"2575960","West Falmouth CDP, Massachusetts","inc_12_pov_m",55,83
"2575960","West Falmouth CDP, Massachusetts","inc_12_pov_f",73,103
"2576030","Westfield city, Massachusetts","inc_12_pov",3634,781
"2576030","Westfield city, Massachusetts","inc_12_pov_m",1629,458
"2576030","Westfield city, Massachusetts","inc_12_pov_f",2005,472
"2577890","West Springfield Town city, Massachusetts","inc_12_pov",3099,722
"2577890","West Springfield Town city, Massachusetts","inc_12_pov_m",1223,327
"2577890","West Springfield Town city, Massachusetts","inc_12_pov_f",1876,505
"2578410","West Wareham CDP, Massachusetts","inc_12_pov",223,165
"2578410","West Wareham CDP, Massachusetts","inc_12_pov_m",46,49
"2578410","West Wareham CDP, Massachusetts","inc_12_pov_f",177,157
"2578795","West Yarmouth CDP, Massachusetts","inc_12_pov",197,118
"2578795","West Yarmouth CDP, Massachusetts","inc_12_pov_m",97,83
"2578795","West Yarmouth CDP, Massachusetts","inc_12_pov_f",100,55
"2578850","Weweantic CDP, Massachusetts","inc_12_pov",404,424
"2578850","Weweantic CDP, Massachusetts","inc_12_pov_m",213,219
"2578850","Weweantic CDP, Massachusetts","inc_12_pov_f",191,206
"2578972","Weymouth Town city, Massachusetts","inc_12_pov",3756,567
"2578972","Weymouth Town city, Massachusetts","inc_12_pov_m",1507,301
"2578972","Weymouth Town city, Massachusetts","inc_12_pov_f",2249,421
"2579390","White Island Shores CDP, Massachusetts","inc_12_pov",162,139
"2579390","White Island Shores CDP, Massachusetts","inc_12_pov_m",70,62
"2579390","White Island Shores CDP, Massachusetts","inc_12_pov_f",92,93
"2579495","Whitinsville CDP, Massachusetts","inc_12_pov",598,255
"2579495","Whitinsville CDP, Massachusetts","inc_12_pov_m",238,105
"2579495","Whitinsville CDP, Massachusetts","inc_12_pov_f",360,181
"2579705","Wilbraham CDP, Massachusetts","inc_12_pov",176,89
"2579705","Wilbraham CDP, Massachusetts","inc_12_pov_m",123,61
"2579705","Wilbraham CDP, Massachusetts","inc_12_pov_f",53,45
"2579950","Williamstown CDP, Massachusetts","inc_12_pov",231,137
"2579950","Williamstown CDP, Massachusetts","inc_12_pov_m",72,56
"2579950","Williamstown CDP, Massachusetts","inc_12_pov_f",159,93
"2580195","Wilmington CDP, Massachusetts","inc_12_pov",691,279
"2580195","Wilmington CDP, Massachusetts","inc_12_pov_m",385,178
"2580195","Wilmington CDP, Massachusetts","inc_12_pov_f",306,127
"2580370","Winchendon CDP, Massachusetts","inc_12_pov",654,305
"2580370","Winchendon CDP, Massachusetts","inc_12_pov_m",292,181
"2580370","Winchendon CDP, Massachusetts","inc_12_pov_f",362,209
"2580545","Winchester CDP, Massachusetts","inc_12_pov",738,380
"2580545","Winchester CDP, Massachusetts","inc_12_pov_m",426,255
"2580545","Winchester CDP, Massachusetts","inc_12_pov_f",312,146
"2581005","Winthrop Town city, Massachusetts","inc_12_pov",1536,346
"2581005","Winthrop Town city, Massachusetts","inc_12_pov_m",674,191
"2581005","Winthrop Town city, Massachusetts","inc_12_pov_f",862,225
"2581035","Woburn city, Massachusetts","inc_12_pov",2916,645
"2581035","Woburn city, Massachusetts","inc_12_pov_m",1065,305
"2581035","Woburn city, Massachusetts","inc_12_pov_f",1851,408
"2581245","Woods Hole CDP, Massachusetts","inc_12_pov",123,94
"2581245","Woods Hole CDP, Massachusetts","inc_12_pov_m",35,44
"2581245","Woods Hole CDP, Massachusetts","inc_12_pov_f",88,64
"2582000","Worcester city, Massachusetts","inc_12_pov",38653,1927
"2582000","Worcester city, Massachusetts","inc_12_pov_m",17612,1212
"2582000","Worcester city, Massachusetts","inc_12_pov_f",21041,1135
"2582595","Yarmouth Port CDP, Massachusetts","inc_12_pov",268,117
"2582595","Yarmouth Port CDP, Massachusetts","inc_12_pov_m",111,74
"2582595","Yarmouth Port CDP, Massachusetts","inc_12_pov_f",157,74
