"GEOID","NAME","variable","estimate","moe"
"2512960","Chatham CDP, Massachusetts","inc_12_pov",116,65
"2512960","Chatham CDP, Massachusetts","inc_12_pov_m",27,26
"2512960","Chatham CDP, Massachusetts","inc_12_pov_f",89,59
"2513205","Chelsea city, Massachusetts","inc_12_pov",7162,863
"2513205","Chelsea city, Massachusetts","inc_12_pov_m",3004,480
"2513205","Chelsea city, Massachusetts","inc_12_pov_f",4158,625
"2513310","Cheshire CDP, Massachusetts","inc_12_pov",0,12
"2513310","Cheshire CDP, Massachusetts","inc_12_pov_m",0,12
"2513310","Cheshire CDP, Massachusetts","inc_12_pov_f",0,12
"2513450","Chester CDP, Massachusetts","inc_12_pov",102,81
"2513450","Chester CDP, Massachusetts","inc_12_pov_m",36,24
"2513450","Chester CDP, Massachusetts","inc_12_pov_f",66,73
"2513660","Chicopee city, Massachusetts","inc_12_pov",7562,874
"2513660","Chicopee city, Massachusetts","inc_12_pov_m",3457,545
"2513660","Chicopee city, Massachusetts","inc_12_pov_f",4105,507
"2514430","Clinton CDP, Massachusetts","inc_12_pov",778,238
"2514430","Clinton CDP, Massachusetts","inc_12_pov_m",210,99
"2514430","Clinton CDP, Massachusetts","inc_12_pov_f",568,206
"2514570","Cochituate CDP, Massachusetts","inc_12_pov",135,78
"2514570","Cochituate CDP, Massachusetts","inc_12_pov_m",45,37
"2514570","Cochituate CDP, Massachusetts","inc_12_pov_f",90,62
"2515340","Cordaville CDP, Massachusetts","inc_12_pov",33,37
"2515340","Cordaville CDP, Massachusetts","inc_12_pov_m",26,30
"2515340","Cordaville CDP, Massachusetts","inc_12_pov_f",7,12
"2516285","Danvers CDP, Massachusetts","inc_12_pov",1923,524
"2516285","Danvers CDP, Massachusetts","inc_12_pov_m",778,275
"2516285","Danvers CDP, Massachusetts","inc_12_pov_f",1145,289
"2516530","Dedham CDP, Massachusetts","inc_12_pov",1084,301
"2516530","Dedham CDP, Massachusetts","inc_12_pov_m",379,133
"2516530","Dedham CDP, Massachusetts","inc_12_pov_f",705,228
"2516635","Deerfield CDP, Massachusetts","inc_12_pov",201,228
"2516635","Deerfield CDP, Massachusetts","inc_12_pov_m",116,215
"2516635","Deerfield CDP, Massachusetts","inc_12_pov_f",85,70
"2516740","Dennis CDP, Massachusetts","inc_12_pov",57,49
"2516740","Dennis CDP, Massachusetts","inc_12_pov_m",30,34
"2516740","Dennis CDP, Massachusetts","inc_12_pov_f",27,25
"2516810","Dennis Port CDP, Massachusetts","inc_12_pov",481,245
"2516810","Dennis Port CDP, Massachusetts","inc_12_pov_m",210,145
"2516810","Dennis Port CDP, Massachusetts","inc_12_pov_f",271,160
"2516840","Devens CDP, Massachusetts","inc_12_pov",186,150
"2516840","Devens CDP, Massachusetts","inc_12_pov_m",100,100
"2516840","Devens CDP, Massachusetts","inc_12_pov_f",86,138
"2517370","Dover CDP, Massachusetts","inc_12_pov",13,21
"2517370","Dover CDP, Massachusetts","inc_12_pov_m",0,12
"2517370","Dover CDP, Massachusetts","inc_12_pov_f",13,21
"2517860","Duxbury CDP, Massachusetts","inc_12_pov",62,95
"2517860","Duxbury CDP, Massachusetts","inc_12_pov_m",48,73
"2517860","Duxbury CDP, Massachusetts","inc_12_pov_f",14,22
"2518595","East Brookfield CDP, Massachusetts","inc_12_pov",62,39
"2518595","East Brookfield CDP, Massachusetts","inc_12_pov_m",28,27
"2518595","East Brookfield CDP, Massachusetts","inc_12_pov_f",34,25
"2518840","East Dennis CDP, Massachusetts","inc_12_pov",277,155
"2518840","East Dennis CDP, Massachusetts","inc_12_pov_m",114,73
"2518840","East Dennis CDP, Massachusetts","inc_12_pov_f",163,96
"2518875","East Douglas CDP, Massachusetts","inc_12_pov",78,81
"2518875","East Douglas CDP, Massachusetts","inc_12_pov_m",44,71
"2518875","East Douglas CDP, Massachusetts","inc_12_pov_f",34,39
"2518980","East Falmouth CDP, Massachusetts","inc_12_pov",312,137
"2518980","East Falmouth CDP, Massachusetts","inc_12_pov_m",118,60
"2518980","East Falmouth CDP, Massachusetts","inc_12_pov_f",194,112
"2519370","Easthampton Town city, Massachusetts","inc_12_pov",1469,332
"2519370","Easthampton Town city, Massachusetts","inc_12_pov_m",836,244
"2519370","Easthampton Town city, Massachusetts","inc_12_pov_f",633,224
"2519400","East Harwich CDP, Massachusetts","inc_12_pov",220,246
"2519400","East Harwich CDP, Massachusetts","inc_12_pov_m",20,20
"2519400","East Harwich CDP, Massachusetts","inc_12_pov_f",200,245
"2520310","East Pepperell CDP, Massachusetts","inc_12_pov",121,76
"2520310","East Pepperell CDP, Massachusetts","inc_12_pov_m",86,72
"2520310","East Pepperell CDP, Massachusetts","inc_12_pov_f",35,28
"2520380","East Sandwich CDP, Massachusetts","inc_12_pov",79,92
"2520380","East Sandwich CDP, Massachusetts","inc_12_pov_m",43,47
"2520380","East Sandwich CDP, Massachusetts","inc_12_pov_f",36,47
"2521115","Edgartown CDP, Massachusetts","inc_12_pov",0,12
"2521115","Edgartown CDP, Massachusetts","inc_12_pov_m",0,12
"2521115","Edgartown CDP, Massachusetts","inc_12_pov_f",0,12
"2521815","Essex CDP, Massachusetts","inc_12_pov",97,77
"2521815","Essex CDP, Massachusetts","inc_12_pov_m",41,51
"2521815","Essex CDP, Massachusetts","inc_12_pov_f",56,42
"2521990","Everett city, Massachusetts","inc_12_pov",5798,1104
"2521990","Everett city, Massachusetts","inc_12_pov_m",2446,578
"2521990","Everett city, Massachusetts","inc_12_pov_f",3352,732
"2523000","Fall River city, Massachusetts","inc_12_pov",17310,1489
"2523000","Fall River city, Massachusetts","inc_12_pov_m",8136,894
"2523000","Fall River city, Massachusetts","inc_12_pov_f",9174,918
"2523070","Falmouth CDP, Massachusetts","inc_12_pov",289,167
"2523070","Falmouth CDP, Massachusetts","inc_12_pov_m",128,83
"2523070","Falmouth CDP, Massachusetts","inc_12_pov_f",161,129
"2523840","Fiskdale CDP, Massachusetts","inc_12_pov",238,224
"2523840","Fiskdale CDP, Massachusetts","inc_12_pov_m",20,30
"2523840","Fiskdale CDP, Massachusetts","inc_12_pov_f",218,223
"2523875","Fitchburg city, Massachusetts","inc_12_pov",6096,957
"2523875","Fitchburg city, Massachusetts","inc_12_pov_m",2885,456
"2523875","Fitchburg city, Massachusetts","inc_12_pov_f",3211,602
"2524190","Forestdale CDP, Massachusetts","inc_12_pov",138,140
"2524190","Forestdale CDP, Massachusetts","inc_12_pov_m",77,76
"2524190","Forestdale CDP, Massachusetts","inc_12_pov_f",61,71
"2524855","Foxborough CDP, Massachusetts","inc_12_pov",677,364
"2524855","Foxborough CDP, Massachusetts","inc_12_pov_m",209,174
"2524855","Foxborough CDP, Massachusetts","inc_12_pov_f",468,290
"2524960","Framingham city, Massachusetts","inc_12_pov",5830,790
"2524960","Framingham city, Massachusetts","inc_12_pov_m",2207,384
"2524960","Framingham city, Massachusetts","inc_12_pov_f",3623,567
"2525172","Franklin Town city, Massachusetts","inc_12_pov",1294,404
"2525172","Franklin Town city, Massachusetts","inc_12_pov_m",607,205
"2525172","Franklin Town city, Massachusetts","inc_12_pov_f",687,258
"2525485","Gardner city, Massachusetts","inc_12_pov",2698,491
"2525485","Gardner city, Massachusetts","inc_12_pov_m",1291,300
"2525485","Gardner city, Massachusetts","inc_12_pov_f",1407,305
"2526150","Gloucester city, Massachusetts","inc_12_pov",2991,488
"2526150","Gloucester city, Massachusetts","inc_12_pov_m",1330,311
"2526150","Gloucester city, Massachusetts","inc_12_pov_f",1661,293
"2526500","Granby CDP, Massachusetts","inc_12_pov",32,38
"2526500","Granby CDP, Massachusetts","inc_12_pov_m",12,20
"2526500","Granby CDP, Massachusetts","inc_12_pov_f",20,32
"2526780","Great Barrington CDP, Massachusetts","inc_12_pov",127,101
"2526780","Great Barrington CDP, Massachusetts","inc_12_pov_m",80,88
"2526780","Great Barrington CDP, Massachusetts","inc_12_pov_f",47,52
"2527100","Greenfield Town city, Massachusetts","inc_12_pov",1918,346
"2527100","Greenfield Town city, Massachusetts","inc_12_pov_m",902,208
"2527100","Greenfield Town city, Massachusetts","inc_12_pov_f",1016,244
"2527147","Green Harbor-Cedar Crest CDP, Massachusetts","inc_12_pov",66,71
"2527147","Green Harbor-Cedar Crest CDP, Massachusetts","inc_12_pov_m",0,12
"2527147","Green Harbor-Cedar Crest CDP, Massachusetts","inc_12_pov_f",66,71
"2527445","Groton CDP, Massachusetts","inc_12_pov",131,114
"2527445","Groton CDP, Massachusetts","inc_12_pov_m",88,94
"2527445","Groton CDP, Massachusetts","inc_12_pov_f",43,61
"2528425","Hanscom AFB CDP, Massachusetts","inc_12_pov",0,12
"2528425","Hanscom AFB CDP, Massachusetts","inc_12_pov_m",0,12
"2528425","Hanscom AFB CDP, Massachusetts","inc_12_pov_f",0,12
"2528460","Hanson CDP, Massachusetts","inc_12_pov",65,49
"2528460","Hanson CDP, Massachusetts","inc_12_pov_m",28,24
"2528460","Hanson CDP, Massachusetts","inc_12_pov_f",37,31
"2529055","Harwich Center CDP, Massachusetts","inc_12_pov",36,58
"2529055","Harwich Center CDP, Massachusetts","inc_12_pov_m",0,12
"2529055","Harwich Center CDP, Massachusetts","inc_12_pov_f",36,58
"2529090","Harwich Port CDP, Massachusetts","inc_12_pov",200,104
"2529090","Harwich Port CDP, Massachusetts","inc_12_pov_m",139,93
"2529090","Harwich Port CDP, Massachusetts","inc_12_pov_f",61,44
"2529230","Hatfield CDP, Massachusetts","inc_12_pov",62,42
"2529230","Hatfield CDP, Massachusetts","inc_12_pov_m",25,26
"2529230","Hatfield CDP, Massachusetts","inc_12_pov_f",37,31
"2529405","Haverhill city, Massachusetts","inc_12_pov",7836,992
"2529405","Haverhill city, Massachusetts","inc_12_pov_m",3398,505
"2529405","Haverhill city, Massachusetts","inc_12_pov_f",4438,640
"2530175","Hingham CDP, Massachusetts","inc_12_pov",181,90
"2530175","Hingham CDP, Massachusetts","inc_12_pov_m",48,30
"2530175","Hingham CDP, Massachusetts","inc_12_pov_f",133,80
"2530420","Holbrook CDP, Massachusetts","inc_12_pov",631,298
"2530420","Holbrook CDP, Massachusetts","inc_12_pov_m",296,180
"2530420","Holbrook CDP, Massachusetts","inc_12_pov_f",335,173
"2530630","Holland CDP, Massachusetts","inc_12_pov",85,46
"2530630","Holland CDP, Massachusetts","inc_12_pov_m",66,34
"2530630","Holland CDP, Massachusetts","inc_12_pov_f",19,18
"2530840","Holyoke city, Massachusetts","inc_12_pov",11471,1015
"2530840","Holyoke city, Massachusetts","inc_12_pov_m",4918,635
"2530840","Holyoke city, Massachusetts","inc_12_pov_f",6553,595
"2530980","Hopedale CDP, Massachusetts","inc_12_pov",165,106
"2530980","Hopedale CDP, Massachusetts","inc_12_pov_m",80,68
"2530980","Hopedale CDP, Massachusetts","inc_12_pov_f",85,54
"2531050","Hopkinton CDP, Massachusetts","inc_12_pov",77,47
"2531050","Hopkinton CDP, Massachusetts","inc_12_pov_m",13,10
"2531050","Hopkinton CDP, Massachusetts","inc_12_pov_f",64,49
"2531295","Housatonic CDP, Massachusetts","inc_12_pov",106,133
"2531295","Housatonic CDP, Massachusetts","inc_12_pov_m",95,132
"2531295","Housatonic CDP, Massachusetts","inc_12_pov_f",11,17
"2531575","Hudson CDP, Massachusetts","inc_12_pov",874,338
"2531575","Hudson CDP, Massachusetts","inc_12_pov_m",299,144
"2531575","Hudson CDP, Massachusetts","inc_12_pov_f",575,240
"2531680","Hull CDP, Massachusetts","inc_12_pov",498,150
"2531680","Hull CDP, Massachusetts","inc_12_pov_m",230,85
"2531680","Hull CDP, Massachusetts","inc_12_pov_f",268,98
"2531750","Huntington CDP, Massachusetts","inc_12_pov",57,39
"2531750","Huntington CDP, Massachusetts","inc_12_pov_m",23,26
"2531750","Huntington CDP, Massachusetts","inc_12_pov_f",34,25
"2532275","Ipswich CDP, Massachusetts","inc_12_pov",449,175
"2532275","Ipswich CDP, Massachusetts","inc_12_pov_m",183,96
"2532275","Ipswich CDP, Massachusetts","inc_12_pov_f",266,129
"2533185","Kingston CDP, Massachusetts","inc_12_pov",184,158
"2533185","Kingston CDP, Massachusetts","inc_12_pov_m",92,79
"2533185","Kingston CDP, Massachusetts","inc_12_pov_f",92,110
"2534550","Lawrence city, Massachusetts","inc_12_pov",16819,1360
"2534550","Lawrence city, Massachusetts","inc_12_pov_m",7334,682
"2534550","Lawrence city, Massachusetts","inc_12_pov_f",9485,900
"2534620","Lee CDP, Massachusetts","inc_12_pov",38,36
"2534620","Lee CDP, Massachusetts","inc_12_pov_m",0,12
"2534620","Lee CDP, Massachusetts","inc_12_pov_f",38,36
"2534935","Lenox CDP, Massachusetts","inc_12_pov",128,70
"2534935","Lenox CDP, Massachusetts","inc_12_pov_m",36,30
"2534935","Lenox CDP, Massachusetts","inc_12_pov_f",92,62
"2535075","Leominster city, Massachusetts","inc_12_pov",5186,899
"2535075","Leominster city, Massachusetts","inc_12_pov_m",1919,464
"2535075","Leominster city, Massachusetts","inc_12_pov_f",3267,572
"2535250","Lexington CDP, Massachusetts","inc_12_pov",1071,260
"2535250","Lexington CDP, Massachusetts","inc_12_pov_m",384,143
"2535250","Lexington CDP, Massachusetts","inc_12_pov_f",687,176
"2536020","Littleton Common CDP, Massachusetts","inc_12_pov",234,132
"2536020","Littleton Common CDP, Massachusetts","inc_12_pov_m",103,85
"2536020","Littleton Common CDP, Massachusetts","inc_12_pov_f",131,70
"2536335","Longmeadow CDP, Massachusetts","inc_12_pov",337,131
"2536335","Longmeadow CDP, Massachusetts","inc_12_pov_m",113,63
"2536335","Longmeadow CDP, Massachusetts","inc_12_pov_f",224,100
"2537000","Lowell city, Massachusetts","inc_12_pov",20168,1487
"2537000","Lowell city, Massachusetts","inc_12_pov_m",9932,935
"2537000","Lowell city, Massachusetts","inc_12_pov_f",10236,876
"2537385","Lunenburg CDP, Massachusetts","inc_12_pov",52,60
"2537385","Lunenburg CDP, Massachusetts","inc_12_pov_m",7,11
"2537385","Lunenburg CDP, Massachusetts","inc_12_pov_f",45,51
"2537490","Lynn city, Massachusetts","inc_12_pov",15511,1509
"2537490","Lynn city, Massachusetts","inc_12_pov_m",6631,789
"2537490","Lynn city, Massachusetts","inc_12_pov_f",8880,954
"2537595","Lynnfield CDP, Massachusetts","inc_12_pov",263,140
"2537595","Lynnfield CDP, Massachusetts","inc_12_pov_m",106,76
"2537595","Lynnfield CDP, Massachusetts","inc_12_pov_f",157,83
"2537735","Madaket CDP, Massachusetts","inc_12_pov",60,71
"2537735","Madaket CDP, Massachusetts","inc_12_pov_m",13,21
"2537735","Madaket CDP, Massachusetts","inc_12_pov_f",47,73
"2537875","Malden city, Massachusetts","inc_12_pov",9400,1465
"2537875","Malden city, Massachusetts","inc_12_pov_m",3895,741
"2537875","Malden city, Massachusetts","inc_12_pov_f",5505,900
"2538230","Mansfield Center CDP, Massachusetts","inc_12_pov",326,166
"2538230","Mansfield Center CDP, Massachusetts","inc_12_pov_m",146,97
"2538230","Mansfield Center CDP, Massachusetts","inc_12_pov_f",180,98
"2538435","Marblehead CDP, Massachusetts","inc_12_pov",905,330
"2538435","Marblehead CDP, Massachusetts","inc_12_pov_m",387,182
"2538435","Marblehead CDP, Massachusetts","inc_12_pov_f",518,193
"2538575","Marion Center CDP, Massachusetts","inc_12_pov",99,110
"2538575","Marion Center CDP, Massachusetts","inc_12_pov_m",14,17
"2538575","Marion Center CDP, Massachusetts","inc_12_pov_f",85,108
"2538715","Marlborough city, Massachusetts","inc_12_pov",2217,771
"2538715","Marlborough city, Massachusetts","inc_12_pov_m",780,241
"2538715","Marlborough city, Massachusetts","inc_12_pov_f",1437,628
"2538820","Marshfield CDP, Massachusetts","inc_12_pov",402,213
"2538820","Marshfield CDP, Massachusetts","inc_12_pov_m",209,105
"2538820","Marshfield CDP, Massachusetts","inc_12_pov_f",193,152
"2538960","Marshfield Hills CDP, Massachusetts","inc_12_pov",326,364
"2538960","Marshfield Hills CDP, Massachusetts","inc_12_pov_m",160,187
"2538960","Marshfield Hills CDP, Massachusetts","inc_12_pov_f",166,180
"2539152","Mashpee Neck CDP, Massachusetts","inc_12_pov",69,58
"2539152","Mashpee Neck CDP, Massachusetts","inc_12_pov_m",11,18
"2539152","Mashpee Neck CDP, Massachusetts","inc_12_pov_f",58,49
"2539485","Mattapoisett Center CDP, Massachusetts","inc_12_pov",95,80
"2539485","Mattapoisett Center CDP, Massachusetts","inc_12_pov_m",38,40
"2539485","Mattapoisett Center CDP, Massachusetts","inc_12_pov_f",57,55
"2539660","Maynard CDP, Massachusetts","inc_12_pov",407,182
"2539660","Maynard CDP, Massachusetts","inc_12_pov_m",179,85
"2539660","Maynard CDP, Massachusetts","inc_12_pov_f",228,121
"2539730","Medfield CDP, Massachusetts","inc_12_pov",279,117
"2539730","Medfield CDP, Massachusetts","inc_12_pov_m",141,94
"2539730","Medfield CDP, Massachusetts","inc_12_pov_f",138,62
"2539835","Medford city, Massachusetts","inc_12_pov",4848,860
"2539835","Medford city, Massachusetts","inc_12_pov_m",2488,565
"2539835","Medford city, Massachusetts","inc_12_pov_f",2360,536
"2540115","Melrose city, Massachusetts","inc_12_pov",1134,336
"2540115","Melrose city, Massachusetts","inc_12_pov_m",442,181
"2540115","Melrose city, Massachusetts","inc_12_pov_f",692,215
"2540710","Methuen Town city, Massachusetts","inc_12_pov",4611,792
"2540710","Methuen Town city, Massachusetts","inc_12_pov_m",2180,445
"2540710","Methuen Town city, Massachusetts","inc_12_pov_f",2431,426
"2540885","Middleborough Center CDP, Massachusetts","inc_12_pov",1315,585
"2540885","Middleborough Center CDP, Massachusetts","inc_12_pov_m",554,251
"2540885","Middleborough Center CDP, Massachusetts","inc_12_pov_f",761,374
"2541200","Milford CDP, Massachusetts","inc_12_pov",2869,776
"2541200","Milford CDP, Massachusetts","inc_12_pov_m",1340,458
"2541200","Milford CDP, Massachusetts","inc_12_pov_f",1529,443
"2541410","Millers Falls CDP, Massachusetts","inc_12_pov",130,51
"2541410","Millers Falls CDP, Massachusetts","inc_12_pov_m",30,24
"2541410","Millers Falls CDP, Massachusetts","inc_12_pov_f",100,37
"2541532","Millis-Clicquot CDP, Massachusetts","inc_12_pov",124,110
"2541532","Millis-Clicquot CDP, Massachusetts","inc_12_pov_m",36,42
"2541532","Millis-Clicquot CDP, Massachusetts","inc_12_pov_f",88,83
"2541725","Milton CDP, Massachusetts","inc_12_pov",1204,364
"2541725","Milton CDP, Massachusetts","inc_12_pov_m",372,182
"2541725","Milton CDP, Massachusetts","inc_12_pov_f",832,278
"2541960","Monomoscoy Island CDP, Massachusetts","inc_12_pov",0,12
"2541960","Monomoscoy Island CDP, Massachusetts","inc_12_pov_m",0,12
"2541960","Monomoscoy Island CDP, Massachusetts","inc_12_pov_f",0,12
"2542180","Monson Center CDP, Massachusetts","inc_12_pov",174,119
"2542180","Monson Center CDP, Massachusetts","inc_12_pov_m",106,76
"2542180","Monson Center CDP, Massachusetts","inc_12_pov_f",68,50
"2542670","Monument Beach CDP, Massachusetts","inc_12_pov",137,112
"2542670","Monument Beach CDP, Massachusetts","inc_12_pov_m",14,22
"2542670","Monument Beach CDP, Massachusetts","inc_12_pov_f",123,106
"2543615","Nahant CDP, Massachusetts","inc_12_pov",82,60
"2543615","Nahant CDP, Massachusetts","inc_12_pov_m",24,30
"2543615","Nahant CDP, Massachusetts","inc_12_pov_f",58,44
"2543755","Nantucket CDP, Massachusetts","inc_12_pov",551,204
"2543755","Nantucket CDP, Massachusetts","inc_12_pov_m",246,113
"2543755","Nantucket CDP, Massachusetts","inc_12_pov_f",305,160
"2544140","Needham CDP, Massachusetts","inc_12_pov",823,279
"2544140","Needham CDP, Massachusetts","inc_12_pov_m",223,101
"2544140","Needham CDP, Massachusetts","inc_12_pov_f",600,255
"2545000","New Bedford city, Massachusetts","inc_12_pov",18951,1170
"2545000","New Bedford city, Massachusetts","inc_12_pov_m",8350,682
"2545000","New Bedford city, Massachusetts","inc_12_pov_f",10601,777
"2545245","Newburyport city, Massachusetts","inc_12_pov",1059,521
"2545245","Newburyport city, Massachusetts","inc_12_pov_m",382,181
"2545245","Newburyport city, Massachusetts","inc_12_pov_f",677,373
"2545500","New Seabury CDP, Massachusetts","inc_12_pov",25,23
"2545500","New Seabury CDP, Massachusetts","inc_12_pov_m",18,19
"2545500","New Seabury CDP, Massachusetts","inc_12_pov_f",7,12
"2545560","Newton city, Massachusetts","inc_12_pov",3522,632
"2545560","Newton city, Massachusetts","inc_12_pov_m",1402,297
"2545560","Newton city, Massachusetts","inc_12_pov_f",2120,437
"2546225","North Adams city, Massachusetts","inc_12_pov",2300,492
"2546225","North Adams city, Massachusetts","inc_12_pov_m",1017,336
"2546225","North Adams city, Massachusetts","inc_12_pov_f",1283,248
"2546295","North Amherst CDP, Massachusetts","inc_12_pov",1811,588
"2546295","North Amherst CDP, Massachusetts","inc_12_pov_m",971,349
"2546295","North Amherst CDP, Massachusetts","inc_12_pov_f",840,486
"2546330","Northampton city, Massachusetts","inc_12_pov",3407,530
"2546330","Northampton city, Massachusetts","inc_12_pov_m",1511,306
"2546330","Northampton city, Massachusetts","inc_12_pov_f",1896,382
"2546785","Northborough CDP, Massachusetts","inc_12_pov",203,120
