"GEOID","NAME","variable","estimate","moe"
"2507385","Boxford CDP, Massachusetts","pop_total",2501,436
"2507740","Braintree Town city, Massachusetts","pop_male",17457,514
"2507740","Braintree Town city, Massachusetts","pop_female",19625,513
"2507740","Braintree Town city, Massachusetts","pop_total",37082,29
"2507945","Brewster CDP, Massachusetts","pop_male",901,249
"2507945","Brewster CDP, Massachusetts","pop_female",984,207
"2507945","Brewster CDP, Massachusetts","pop_total",1885,398
"2508050","Bridgewater CDP, Massachusetts","pop_male",4279,541
"2508050","Bridgewater CDP, Massachusetts","pop_female",4724,824
"2508050","Bridgewater CDP, Massachusetts","pop_total",9003,958
"2509000","Brockton city, Massachusetts","pop_male",45236,713
"2509000","Brockton city, Massachusetts","pop_female",49925,715
"2509000","Brockton city, Massachusetts","pop_total",95161,78
"2509070","Brookfield CDP, Massachusetts","pop_male",458,151
"2509070","Brookfield CDP, Massachusetts","pop_female",266,91
"2509070","Brookfield CDP, Massachusetts","pop_total",724,193
"2509210","Brookline CDP, Massachusetts","pop_male",27664,724
"2509210","Brookline CDP, Massachusetts","pop_female",31582,719
"2509210","Brookline CDP, Massachusetts","pop_total",59246,58
"2509875","Burlington CDP, Massachusetts","pop_male",12556,445
"2509875","Burlington CDP, Massachusetts","pop_female",13547,446
"2509875","Burlington CDP, Massachusetts","pop_total",26103,26
"2510015","Buzzards Bay CDP, Massachusetts","pop_male",1904,270
"2510015","Buzzards Bay CDP, Massachusetts","pop_female",1547,271
"2510015","Buzzards Bay CDP, Massachusetts","pop_total",3451,466
"2511000","Cambridge city, Massachusetts","pop_male",54465,894
"2511000","Cambridge city, Massachusetts","pop_female",56428,894
"2511000","Cambridge city, Massachusetts","pop_total",110893,53
"2512960","Chatham CDP, Massachusetts","pop_male",649,158
"2512960","Chatham CDP, Massachusetts","pop_female",724,137
"2512960","Chatham CDP, Massachusetts","pop_total",1373,241
"2513205","Chelsea city, Massachusetts","pop_male",19912,700
"2513205","Chelsea city, Massachusetts","pop_female",19360,699
"2513205","Chelsea city, Massachusetts","pop_total",39272,34
"2513310","Cheshire CDP, Massachusetts","pop_male",286,160
"2513310","Cheshire CDP, Massachusetts","pop_female",253,98
"2513310","Cheshire CDP, Massachusetts","pop_total",539,212
"2513450","Chester CDP, Massachusetts","pop_male",439,87
"2513450","Chester CDP, Massachusetts","pop_female",376,85
"2513450","Chester CDP, Massachusetts","pop_total",815,154
"2513660","Chicopee city, Massachusetts","pop_male",27321,625
"2513660","Chicopee city, Massachusetts","pop_female",28457,631
"2513660","Chicopee city, Massachusetts","pop_total",55778,38
"2514430","Clinton CDP, Massachusetts","pop_male",3714,324
"2514430","Clinton CDP, Massachusetts","pop_female",3436,260
"2514430","Clinton CDP, Massachusetts","pop_total",7150,438
"2514570","Cochituate CDP, Massachusetts","pop_male",3474,232
"2514570","Cochituate CDP, Massachusetts","pop_female",3358,212
"2514570","Cochituate CDP, Massachusetts","pop_total",6832,309
"2515340","Cordaville CDP, Massachusetts","pop_male",1395,186
"2515340","Cordaville CDP, Massachusetts","pop_female",1371,195
"2515340","Cordaville CDP, Massachusetts","pop_total",2766,333
"2516285","Danvers CDP, Massachusetts","pop_male",13230,442
"2516285","Danvers CDP, Massachusetts","pop_female",14297,442
"2516285","Danvers CDP, Massachusetts","pop_total",27527,29
"2516530","Dedham CDP, Massachusetts","pop_male",12066,403
"2516530","Dedham CDP, Massachusetts","pop_female",13311,407
"2516530","Dedham CDP, Massachusetts","pop_total",25377,30
"2516635","Deerfield CDP, Massachusetts","pop_male",426,226
"2516635","Deerfield CDP, Massachusetts","pop_female",520,256
"2516635","Deerfield CDP, Massachusetts","pop_total",946,300
"2516740","Dennis CDP, Massachusetts","pop_male",1132,142
"2516740","Dennis CDP, Massachusetts","pop_female",1236,173
"2516740","Dennis CDP, Massachusetts","pop_total",2368,289
"2516810","Dennis Port CDP, Massachusetts","pop_male",1535,243
"2516810","Dennis Port CDP, Massachusetts","pop_female",1652,306
"2516810","Dennis Port CDP, Massachusetts","pop_total",3187,437
"2516840","Devens CDP, Massachusetts","pop_male",1568,432
"2516840","Devens CDP, Massachusetts","pop_female",208,80
"2516840","Devens CDP, Massachusetts","pop_total",1776,408
"2517370","Dover CDP, Massachusetts","pop_male",1197,180
"2517370","Dover CDP, Massachusetts","pop_female",1188,166
"2517370","Dover CDP, Massachusetts","pop_total",2385,284
"2517860","Duxbury CDP, Massachusetts","pop_male",652,163
"2517860","Duxbury CDP, Massachusetts","pop_female",774,171
"2517860","Duxbury CDP, Massachusetts","pop_total",1426,286
"2518595","East Brookfield CDP, Massachusetts","pop_male",606,107
"2518595","East Brookfield CDP, Massachusetts","pop_female",561,104
"2518595","East Brookfield CDP, Massachusetts","pop_total",1167,168
"2518840","East Dennis CDP, Massachusetts","pop_male",1107,171
"2518840","East Dennis CDP, Massachusetts","pop_female",1387,216
"2518840","East Dennis CDP, Massachusetts","pop_total",2494,337
"2518875","East Douglas CDP, Massachusetts","pop_male",1310,264
"2518875","East Douglas CDP, Massachusetts","pop_female",1365,339
"2518875","East Douglas CDP, Massachusetts","pop_total",2675,513
"2518980","East Falmouth CDP, Massachusetts","pop_male",2951,339
"2518980","East Falmouth CDP, Massachusetts","pop_female",3128,331
"2518980","East Falmouth CDP, Massachusetts","pop_total",6079,561
"2519370","Easthampton Town city, Massachusetts","pop_male",7690,342
"2519370","Easthampton Town city, Massachusetts","pop_female",8361,345
"2519370","Easthampton Town city, Massachusetts","pop_total",16051,20
"2519400","East Harwich CDP, Massachusetts","pop_male",2548,273
"2519400","East Harwich CDP, Massachusetts","pop_female",2553,318
"2519400","East Harwich CDP, Massachusetts","pop_total",5101,386
"2520310","East Pepperell CDP, Massachusetts","pop_male",769,169
"2520310","East Pepperell CDP, Massachusetts","pop_female",867,164
"2520310","East Pepperell CDP, Massachusetts","pop_total",1636,289
"2520380","East Sandwich CDP, Massachusetts","pop_male",1804,187
"2520380","East Sandwich CDP, Massachusetts","pop_female",1838,199
"2520380","East Sandwich CDP, Massachusetts","pop_total",3642,319
"2521115","Edgartown CDP, Massachusetts","pop_male",273,138
"2521115","Edgartown CDP, Massachusetts","pop_female",431,216
"2521115","Edgartown CDP, Massachusetts","pop_total",704,279
"2521815","Essex CDP, Massachusetts","pop_male",580,110
"2521815","Essex CDP, Massachusetts","pop_female",739,147
"2521815","Essex CDP, Massachusetts","pop_total",1319,222
"2521990","Everett city, Massachusetts","pop_male",21847,683
"2521990","Everett city, Massachusetts","pop_female",23365,688
"2521990","Everett city, Massachusetts","pop_total",45212,47
"2523000","Fall River city, Massachusetts","pop_male",42176,792
"2523000","Fall River city, Massachusetts","pop_female",47082,787
"2523000","Fall River city, Massachusetts","pop_total",89258,53
"2523070","Falmouth CDP, Massachusetts","pop_male",1588,258
"2523070","Falmouth CDP, Massachusetts","pop_female",2031,208
"2523070","Falmouth CDP, Massachusetts","pop_total",3619,389
"2523840","Fiskdale CDP, Massachusetts","pop_male",1254,254
"2523840","Fiskdale CDP, Massachusetts","pop_female",1488,328
"2523840","Fiskdale CDP, Massachusetts","pop_total",2742,452
"2523875","Fitchburg city, Massachusetts","pop_male",19850,562
"2523875","Fitchburg city, Massachusetts","pop_female",20816,563
"2523875","Fitchburg city, Massachusetts","pop_total",40666,36
"2524190","Forestdale CDP, Massachusetts","pop_male",2242,296
"2524190","Forestdale CDP, Massachusetts","pop_female",2208,307
"2524190","Forestdale CDP, Massachusetts","pop_total",4450,445
"2524855","Foxborough CDP, Massachusetts","pop_male",2696,376
"2524855","Foxborough CDP, Massachusetts","pop_female",2937,368
"2524855","Foxborough CDP, Massachusetts","pop_total",5633,654
"2524960","Framingham CDP, Massachusetts","pop_male",33755,794
"2524960","Framingham CDP, Massachusetts","pop_female",37477,794
"2524960","Framingham CDP, Massachusetts","pop_total",71232,54
"2525172","Franklin Town city, Massachusetts","pop_male",16105,407
"2525172","Franklin Town city, Massachusetts","pop_female",16738,406
"2525172","Franklin Town city, Massachusetts","pop_total",32843,23
"2525485","Gardner city, Massachusetts","pop_male",10203,351
"2525485","Gardner city, Massachusetts","pop_female",10293,349
"2525485","Gardner city, Massachusetts","pop_total",20496,44
"2526150","Gloucester city, Massachusetts","pop_male",14486,414
"2526150","Gloucester city, Massachusetts","pop_female",15372,413
"2526150","Gloucester city, Massachusetts","pop_total",29858,44
"2526500","Granby CDP, Massachusetts","pop_male",738,231
"2526500","Granby CDP, Massachusetts","pop_female",730,190
"2526500","Granby CDP, Massachusetts","pop_total",1468,358
"2526780","Great Barrington CDP, Massachusetts","pop_male",1266,267
"2526780","Great Barrington CDP, Massachusetts","pop_female",1172,264
"2526780","Great Barrington CDP, Massachusetts","pop_total",2438,422
"2527100","Greenfield Town city, Massachusetts","pop_male",8682,281
"2527100","Greenfield Town city, Massachusetts","pop_female",8792,281
"2527100","Greenfield Town city, Massachusetts","pop_total",17474,26
"2527147","Green Harbor-Cedar Crest CDP, Massachusetts","pop_male",1189,281
"2527147","Green Harbor-Cedar Crest CDP, Massachusetts","pop_female",1312,280
"2527147","Green Harbor-Cedar Crest CDP, Massachusetts","pop_total",2501,478
"2527445","Groton CDP, Massachusetts","pop_male",589,189
"2527445","Groton CDP, Massachusetts","pop_female",599,142
"2527445","Groton CDP, Massachusetts","pop_total",1188,293
"2528425","Hanscom AFB CDP, Massachusetts","pop_male",1003,109
"2528425","Hanscom AFB CDP, Massachusetts","pop_female",995,92
"2528425","Hanscom AFB CDP, Massachusetts","pop_total",1998,128
"2528460","Hanson CDP, Massachusetts","pop_male",866,194
"2528460","Hanson CDP, Massachusetts","pop_female",808,159
"2528460","Hanson CDP, Massachusetts","pop_total",1674,314
"2529055","Harwich Center CDP, Massachusetts","pop_male",616,182
"2529055","Harwich Center CDP, Massachusetts","pop_female",735,183
"2529055","Harwich Center CDP, Massachusetts","pop_total",1351,323
"2529090","Harwich Port CDP, Massachusetts","pop_male",716,142
"2529090","Harwich Port CDP, Massachusetts","pop_female",918,175
"2529090","Harwich Port CDP, Massachusetts","pop_total",1634,292
"2529230","Hatfield CDP, Massachusetts","pop_male",678,112
"2529230","Hatfield CDP, Massachusetts","pop_female",676,120
"2529230","Hatfield CDP, Massachusetts","pop_total",1354,188
"2529405","Haverhill city, Massachusetts","pop_male",30627,753
"2529405","Haverhill city, Massachusetts","pop_female",32316,759
"2529405","Haverhill city, Massachusetts","pop_total",62943,58
"2530175","Hingham CDP, Massachusetts","pop_male",2766,274
"2530175","Hingham CDP, Massachusetts","pop_female",3188,379
"2530175","Hingham CDP, Massachusetts","pop_total",5954,547
"2530420","Holbrook CDP, Massachusetts","pop_male",5342,299
"2530420","Holbrook CDP, Massachusetts","pop_female",5687,299
"2530420","Holbrook CDP, Massachusetts","pop_total",11029,27
"2530630","Holland CDP, Massachusetts","pop_male",711,116
"2530630","Holland CDP, Massachusetts","pop_female",618,122
"2530630","Holland CDP, Massachusetts","pop_total",1329,210
"2530840","Holyoke city, Massachusetts","pop_male",19727,607
"2530840","Holyoke city, Massachusetts","pop_female",20635,609
"2530840","Holyoke city, Massachusetts","pop_total",40362,36
"2530980","Hopedale CDP, Massachusetts","pop_male",1746,236
"2530980","Hopedale CDP, Massachusetts","pop_female",1962,224
"2530980","Hopedale CDP, Massachusetts","pop_total",3708,375
"2531050","Hopkinton CDP, Massachusetts","pop_male",1240,234
"2531050","Hopkinton CDP, Massachusetts","pop_female",1696,414
"2531050","Hopkinton CDP, Massachusetts","pop_total",2936,529
"2531295","Housatonic CDP, Massachusetts","pop_male",357,177
"2531295","Housatonic CDP, Massachusetts","pop_female",293,127
"2531295","Housatonic CDP, Massachusetts","pop_total",650,272
"2531575","Hudson CDP, Massachusetts","pop_male",7667,317
"2531575","Hudson CDP, Massachusetts","pop_female",7887,364
"2531575","Hudson CDP, Massachusetts","pop_total",15554,346
"2531680","Hull CDP, Massachusetts","pop_male",5044,262
"2531680","Hull CDP, Massachusetts","pop_female",5358,263
"2531680","Hull CDP, Massachusetts","pop_total",10402,20
"2531750","Huntington CDP, Massachusetts","pop_male",338,73
"2531750","Huntington CDP, Massachusetts","pop_female",327,79
"2531750","Huntington CDP, Massachusetts","pop_total",665,133
"2532275","Ipswich CDP, Massachusetts","pop_male",1953,188
"2532275","Ipswich CDP, Massachusetts","pop_female",2124,168
"2532275","Ipswich CDP, Massachusetts","pop_total",4077,268
"2533185","Kingston CDP, Massachusetts","pop_male",2908,354
"2533185","Kingston CDP, Massachusetts","pop_female",3412,380
"2533185","Kingston CDP, Massachusetts","pop_total",6320,559
"2534550","Lawrence city, Massachusetts","pop_male",38855,743
"2534550","Lawrence city, Massachusetts","pop_female",40642,735
"2534550","Lawrence city, Massachusetts","pop_total",79497,38
"2534620","Lee CDP, Massachusetts","pop_male",879,268
"2534620","Lee CDP, Massachusetts","pop_female",860,257
"2534620","Lee CDP, Massachusetts","pop_total",1739,452
"2534935","Lenox CDP, Massachusetts","pop_male",866,201
"2534935","Lenox CDP, Massachusetts","pop_female",1039,175
"2534935","Lenox CDP, Massachusetts","pop_total",1905,299
"2535075","Leominster city, Massachusetts","pop_male",19465,577
"2535075","Leominster city, Massachusetts","pop_female",21981,576
"2535075","Leominster city, Massachusetts","pop_total",41446,38
"2535250","Lexington CDP, Massachusetts","pop_male",16161,344
"2535250","Lexington CDP, Massachusetts","pop_female",17178,346
"2535250","Lexington CDP, Massachusetts","pop_total",33339,40
"2536020","Littleton Common CDP, Massachusetts","pop_male",1628,219
"2536020","Littleton Common CDP, Massachusetts","pop_female",1584,176
"2536020","Littleton Common CDP, Massachusetts","pop_total",3212,307
"2536335","Longmeadow CDP, Massachusetts","pop_male",7462,258
"2536335","Longmeadow CDP, Massachusetts","pop_female",8414,256
"2536335","Longmeadow CDP, Massachusetts","pop_total",15876,26
"2537000","Lowell city, Massachusetts","pop_male",56042,1116
"2537000","Lowell city, Massachusetts","pop_female",54922,1106
"2537000","Lowell city, Massachusetts","pop_total",110964,77
"2537385","Lunenburg CDP, Massachusetts","pop_male",873,215
"2537385","Lunenburg CDP, Massachusetts","pop_female",1082,315
"2537385","Lunenburg CDP, Massachusetts","pop_total",1955,467
"2537490","Lynn city, Massachusetts","pop_male",45686,1003
"2537490","Lynn city, Massachusetts","pop_female",47383,1002
"2537490","Lynn city, Massachusetts","pop_total",93069,49
"2537595","Lynnfield CDP, Massachusetts","pop_male",6033,247
"2537595","Lynnfield CDP, Massachusetts","pop_female",6699,244
"2537595","Lynnfield CDP, Massachusetts","pop_total",12732,23
"2537735","Madaket CDP, Massachusetts","pop_male",151,66
"2537735","Madaket CDP, Massachusetts","pop_female",159,79
"2537735","Madaket CDP, Massachusetts","pop_total",310,124
"2537875","Malden city, Massachusetts","pop_male",29168,810
"2537875","Malden city, Massachusetts","pop_female",32044,816
"2537875","Malden city, Massachusetts","pop_total",61212,72
"2538230","Mansfield Center CDP, Massachusetts","pop_male",3785,363
"2538230","Mansfield Center CDP, Massachusetts","pop_female",3959,331
"2538230","Mansfield Center CDP, Massachusetts","pop_total",7744,455
"2538435","Marblehead CDP, Massachusetts","pop_male",9492,252
"2538435","Marblehead CDP, Massachusetts","pop_female",10901,249
"2538435","Marblehead CDP, Massachusetts","pop_total",20393,68
"2538575","Marion Center CDP, Massachusetts","pop_male",478,154
"2538575","Marion Center CDP, Massachusetts","pop_female",717,220
"2538575","Marion Center CDP, Massachusetts","pop_total",1195,306
"2538715","Marlborough city, Massachusetts","pop_male",19005,579
"2538715","Marlborough city, Massachusetts","pop_female",20766,575
"2538715","Marlborough city, Massachusetts","pop_total",39771,39
"2538820","Marshfield CDP, Massachusetts","pop_male",2146,307
"2538820","Marshfield CDP, Massachusetts","pop_female",2598,376
"2538820","Marshfield CDP, Massachusetts","pop_total",4744,586
"2538960","Marshfield Hills CDP, Massachusetts","pop_male",1089,202
"2538960","Marshfield Hills CDP, Massachusetts","pop_female",1376,351
"2538960","Marshfield Hills CDP, Massachusetts","pop_total",2465,499
"2539152","Mashpee Neck CDP, Massachusetts","pop_male",426,136
"2539152","Mashpee Neck CDP, Massachusetts","pop_female",420,99
"2539152","Mashpee Neck CDP, Massachusetts","pop_total",846,214
"2539485","Mattapoisett Center CDP, Massachusetts","pop_male",1637,262
"2539485","Mattapoisett Center CDP, Massachusetts","pop_female",1924,307
"2539485","Mattapoisett Center CDP, Massachusetts","pop_total",3561,464
"2539660","Maynard CDP, Massachusetts","pop_male",5319,221
"2539660","Maynard CDP, Massachusetts","pop_female",5241,224
"2539660","Maynard CDP, Massachusetts","pop_total",10560,23
"2539730","Medfield CDP, Massachusetts","pop_male",3286,320
"2539730","Medfield CDP, Massachusetts","pop_female",3304,320
"2539730","Medfield CDP, Massachusetts","pop_total",6590,514
"2539835","Medford city, Massachusetts","pop_male",27844,707
"2539835","Medford city, Massachusetts","pop_female",29856,706
"2539835","Medford city, Massachusetts","pop_total",57700,43
"2540115","Melrose city, Massachusetts","pop_male",13483,458
"2540115","Melrose city, Massachusetts","pop_female",14649,456
"2540115","Melrose city, Massachusetts","pop_total",28132,26
"2540710","Methuen Town city, Massachusetts","pop_male",24069,651
"2540710","Methuen Town city, Massachusetts","pop_female",25506,653
"2540710","Methuen Town city, Massachusetts","pop_total",49575,38
"2540885","Middleborough Center CDP, Massachusetts","pop_male",3724,390
"2540885","Middleborough Center CDP, Massachusetts","pop_female",3738,381
"2540885","Middleborough Center CDP, Massachusetts","pop_total",7462,593
"2541200","Milford CDP, Massachusetts","pop_male",12727,476
"2541200","Milford CDP, Massachusetts","pop_female",13011,471
"2541200","Milford CDP, Massachusetts","pop_total",25738,303
"2541410","Millers Falls CDP, Massachusetts","pop_male",587,152
"2541410","Millers Falls CDP, Massachusetts","pop_female",647,146
"2541410","Millers Falls CDP, Massachusetts","pop_total",1234,264
"2541532","Millis-Clicquot CDP, Massachusetts","pop_male",2086,268
"2541532","Millis-Clicquot CDP, Massachusetts","pop_female",2270,295
"2541532","Millis-Clicquot CDP, Massachusetts","pop_total",4356,440
"2541725","Milton CDP, Massachusetts","pop_male",12890,410
"2541725","Milton CDP, Massachusetts","pop_female",14637,412
"2541725","Milton CDP, Massachusetts","pop_total",27527,47
"2541960","Monomoscoy Island CDP, Massachusetts","pop_male",89,73
"2541960","Monomoscoy Island CDP, Massachusetts","pop_female",59,49
"2541960","Monomoscoy Island CDP, Massachusetts","pop_total",148,113
"2542180","Monson Center CDP, Massachusetts","pop_male",978,171
"2542180","Monson Center CDP, Massachusetts","pop_female",943,164
"2542180","Monson Center CDP, Massachusetts","pop_total",1921,294
"2542670","Monument Beach CDP, Massachusetts","pop_male",1487,310
"2542670","Monument Beach CDP, Massachusetts","pop_female",1610,391
"2542670","Monument Beach CDP, Massachusetts","pop_total",3097,602
"2543615","Nahant CDP, Massachusetts","pop_male",1658,133
"2543615","Nahant CDP, Massachusetts","pop_female",1830,135
"2543615","Nahant CDP, Massachusetts","pop_total",3488,18
"2543755","Nantucket CDP, Massachusetts","pop_male",4098,313
"2543755","Nantucket CDP, Massachusetts","pop_female",3463,276
"2543755","Nantucket CDP, Massachusetts","pop_total",7561,492
"2544140","Needham CDP, Massachusetts","pop_male",14765,404
"2544140","Needham CDP, Massachusetts","pop_female",15664,396
"2544140","Needham CDP, Massachusetts","pop_total",30429,37
"2545000","New Bedford city, Massachusetts","pop_male",44968,687
"2545000","New Bedford city, Massachusetts","pop_female",50157,697
"2545000","New Bedford city, Massachusetts","pop_total",95125,56
"2545245","Newburyport city, Massachusetts","pop_male",7988,379
"2545245","Newburyport city, Massachusetts","pop_female",9902,377
"2545245","Newburyport city, Massachusetts","pop_total",17890,22
"2545500","New Seabury CDP, Massachusetts","pop_male",374,92
"2545500","New Seabury CDP, Massachusetts","pop_female",417,84
"2545500","New Seabury CDP, Massachusetts","pop_total",791,146
"2545560","Newton city, Massachusetts","pop_male",41685,689
"2545560","Newton city, Massachusetts","pop_female",46794,687
"2545560","Newton city, Massachusetts","pop_total",88479,31
"2546225","North Adams city, Massachusetts","pop_male",6233,327
"2546225","North Adams city, Massachusetts","pop_female",6978,320
"2546225","North Adams city, Massachusetts","pop_total",13211,23
"2546295","North Amherst CDP, Massachusetts","pop_male",4106,490
"2546295","North Amherst CDP, Massachusetts","pop_female",3073,403
"2546295","North Amherst CDP, Massachusetts","pop_total",7179,649
"2546330","Northampton city, Massachusetts","pop_male",12557,439
"2546330","Northampton city, Massachusetts","pop_female",15991,437
"2546330","Northampton city, Massachusetts","pop_total",28548,29
"2546785","Northborough CDP, Massachusetts","pop_male",3184,258
"2546785","Northborough CDP, Massachusetts","pop_female",3132,246
"2546785","Northborough CDP, Massachusetts","pop_total",6316,365
"2547100","North Brookfield CDP, Massachusetts","pop_male",994,182
"2547100","North Brookfield CDP, Massachusetts","pop_female",1232,182
"2547100","North Brookfield CDP, Massachusetts","pop_total",2226,291
"2547590","North Eastham CDP, Massachusetts","pop_male",687,183
"2547590","North Eastham CDP, Massachusetts","pop_female",760,145
"2547590","North Eastham CDP, Massachusetts","pop_total",1447,276
"2547730","North Falmouth CDP, Massachusetts","pop_male",1178,209
"2547730","North Falmouth CDP, Massachusetts","pop_female",1632,252
"2547730","North Falmouth CDP, Massachusetts","pop_total",2810,388
"2547800","Northfield CDP, Massachusetts","pop_male",573,113
"2547800","Northfield CDP, Massachusetts","pop_female",628,114
"2547800","Northfield CDP, Massachusetts","pop_total",1201,196
"2548220","North Lakeville CDP, Massachusetts","pop_male",1258,154
"2548220","North Lakeville CDP, Massachusetts","pop_female",1443,201
"2548220","North Lakeville CDP, Massachusetts","pop_total",2701,284
"2548710","North Pembroke CDP, Massachusetts","pop_male",1588,305
"2548710","North Pembroke CDP, Massachusetts","pop_female",1338,223
"2548710","North Pembroke CDP, Massachusetts","pop_total",2926,455
"2548780","North Plymouth CDP, Massachusetts","pop_male",1702,248
"2548780","North Plymouth CDP, Massachusetts","pop_female",2077,262
"2548780","North Plymouth CDP, Massachusetts","pop_total",3779,369
"2549165","North Scituate CDP, Massachusetts","pop_male",2423,298
"2549165","North Scituate CDP, Massachusetts","pop_female",2467,245
"2549165","North Scituate CDP, Massachusetts","pop_total",4890,469
"2549200","North Seekonk CDP, Massachusetts","pop_male",1352,237
"2549200","North Seekonk CDP, Massachusetts","pop_female",1459,261
"2549200","North Seekonk CDP, Massachusetts","pop_total",2811,427
"2549700","Northwest Harwich CDP, Massachusetts","pop_male",1948,250
"2549700","Northwest Harwich CDP, Massachusetts","pop_female",2109,297
"2549700","Northwest Harwich CDP, Massachusetts","pop_total",4057,415
"2549710","North Westport CDP, Massachusetts","pop_male",2565,332
"2549710","North Westport CDP, Massachusetts","pop_female",2337,301
"2549710","North Westport CDP, Massachusetts","pop_total",4902,495
"2550005","Norton Center CDP, Massachusetts","pop_male",1361,203
"2550005","Norton Center CDP, Massachusetts","pop_female",1531,226
"2550005","Norton Center CDP, Massachusetts","pop_total",2892,315
"2550285","Norwood CDP, Massachusetts","pop_male",13954,475
"2550285","Norwood CDP, Massachusetts","pop_female",15167,475
"2550285","Norwood CDP, Massachusetts","pop_total",29121,46
"2550862","Ocean Bluff-Brant Rock CDP, Massachusetts","pop_male",2363,286
"2550862","Ocean Bluff-Brant Rock CDP, Massachusetts","pop_female",2860,351
"2550862","Ocean Bluff-Brant Rock CDP, Massachusetts","pop_total",5223,474
"2550880","Ocean Grove CDP, Massachusetts","pop_male",1382,251
"2550880","Ocean Grove CDP, Massachusetts","pop_female",1344,279
"2550880","Ocean Grove CDP, Massachusetts","pop_total",2726,415
"2551160","Onset CDP, Massachusetts","pop_male",396,189
"2551160","Onset CDP, Massachusetts","pop_female",418,229
